Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cVar,47067921835.89714,4.0454445093421364e8,1.325424777385056e9,1.0477043560678321e9,4.826903188189324e9,5.64413178864615e8,2.1822781900518074e9,1.4903875207375536e9,3.1643204977369657e9,1.832051508054474e9,9.36001957219651e8,4.7375558453285396e8,-1.053265844790962e8,1.588217223013047e9,5.478105820530567e8,4.248934380069819e9,5.23844610821001e9,2.832733956419141e8,9.999691953309265e8,2.3421420375931016e8,2.685427756054322e8,3.392540135598823e9,2.7688188825756702e9,4.371835938657496e9,1.2618492809889293e9,2.3424158295223255e9,1.6465034545775062e8,2030,SWITCH,0.116,20-week-myopic-current-policy
cNSE,307342077.2781252,4609.901725546026,4765.0868295532055,5134.9084247293495,5456.7306603877605,2.772908666766213e8,5120.3166585478575,1.6626086241694491e7,5268.736420400172,5135.341909698776,4964.6234802049885,1.330661749375242e7,4680.236861120516,5404.12698553804,5138.727744194289,5437.084186823144,4952.825278260761,4697.429992803172,5295.612719960075,5237.726253697157,5324.378438028398,5136.991151462423,5243.182728293565,5381.531255746888,4999.16848768904,5622.818563121048,5499.379296326086,2030,SWITCH,0.001,20-week-myopic-current-policy
cStart,732117137.0148193,1.1383751564481584e7,5.7468826659934e6,1.3719431502882296e7,8.645348541634843e6,5.220937226193919e7,1.5855299323302416e7,9.978684504083993e6,1.3082738212933132e7,9.819173298524095e7,6.002652408289611e6,1.2466128385750113e7,1.779593281103579e7,1.8165546395999294e7,8.448006354441736e6,2.003933339533963e7,1.250927718001582e7,2.6179282254734103e7,2.8485535353018355e7,2.615429325790491e7,4.717570987247779e7,7.932841486232496e6,9.234686788188215e6,6.110435182660285e6,1.0131934921312915e7,2.237662969587229e8,2.2706002446186077e7,2030,SWITCH,0.002,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,20-week-myopic-current-policy
cNetworkExp,1219927116.383121,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.003,20-week-myopic-current-policy
cVOM,6960087403.715767,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.017,20-week-myopic-current-policy
cCO2,261097249889.3354,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.644,20-week-myopic-current-policy
cPolicy_PTC,8174032337.800894,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.02,20-week-myopic-current-policy
cPolicy_ITC,2971502058.880005,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.007,20-week-myopic-current-policy
cFix,101769160551.60004,3.7075598784800005e9,2.33754278379e9,2.6199020158100004e9,4.506802107589999e9,7.023701890899999e9,5.800496859650001e9,1.9765474724099998e9,3.2267682996800003e9,5.44637294089e9,4.2070617315300007e9,8.867515612e7,7.51802905141e9,2.4885186155e9,3.3811846439900002e9,7.553660351679998e9,6.7717623312e9,2.6903204368099995e9,1.4267361086799998e9,2.2704060841600003e9,4.1060745320200005e9,5.77677861631e9,4.425624291469999e9,5.3022285302e9,3.68407305682e9,7.41077269514e9,1.7271258370200002e9,2035,SWITCH,0.229,20-week-myopic-current-policy
cVar,52780507872.98477,5.983940859503051e8,1.646419292434383e9,1.5111153802357652e9,5.127181115371051e9,1.0643999564854786e9,1.2439489187207046e9,1.3877795943489716e9,3.109001443498169e9,1.3901297971935542e9,7.994033696911529e8,4.7730278009271234e8,-5.574593802674606e7,1.7763787543356419e9,7.052502864934995e8,4.606487341616543e9,4.448575497764463e9,1.8247901788529783e8,8.729059755354162e8,4.814133406768899e7,1.1977351972393501e8,3.1793942261701326e9,2.4212982904429035e9,4.37647862295126e9,1.1051684515678246e9,3.172722771603413e9,6.904334861998466e7,2035,SWITCH,0.119,20-week-myopic-current-policy
cNSE,3309877376.549204,1.873161089918251e7,7994.734115372902,8.204933563125235e7,3.2711717311914e7,1.1801044275728388e9,9959.922196190148,9.930696152038977e7,9016.537289518194,5.0950568026169264e8,4.2097364230546445e8,5.736903547970676e8,7320.588187020798,3.9092303571607456e7,526826.7979053268,8.756060048292784e7,9.392159365199833e7,1.3845597121744803e6,8802.507708448307,8426.822273422154,8591.024805641944,6.732403197096197e6,9402.419322110572,9780.867742368626,2.529570162671911e7,1.3820231807354793e8,8043.711789977929,2035,SWITCH,0.007,20-week-myopic-current-policy
cStart,1533940798.2247484,3.182038223927727e7,5.4719161487545274e7,8.074393479797773e7,7.301717151031196e7,6.273613606127273e7,7.624741861261684e7,2.5352097656652976e7,3.569321515647449e7,1.3580685503316253e8,1.3058477356298879e7,1.8905045636350185e7,3.0767318720856063e7,5.990158629884614e7,3.0724796789354958e7,5.509307753989363e7,4.888326363806058e7,4.855916315057579e7,3.4999203474784136e7,3.3184257396310825e7,7.362656680894275e7,4.421387124147198e7,3.392911360965038e7,3.8844892476006806e7,5.837848560292833e7,3.1021079268135655e8,2.4524513247813597e7,2035,SWITCH,0.003,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,20-week-myopic-current-policy
cNetworkExp,2099582670.4252803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.005,20-week-myopic-current-policy
cVOM,7806202807.9412775,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.018,20-week-myopic-current-policy
cCO2,253661584389.80222,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.571,20-week-myopic-current-policy
cPolicy_PTC,15203283446.141891,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.034,20-week-myopic-current-policy
cPolicy_ITC,5705565767.660004,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.013,20-week-myopic-current-policy
cFix,125450635041.1101,4.79073763963e9,2.7137787095400004e9,3.81486109513e9,5.331351085109999e9,8.30160748687e9,6.757912269240001e9,2.7047168505e9,3.2237815364199996e9,7.489081413960001e9,6.3049675342e9,2.6207976322000003e8,8.571448913270001e9,2.6833777912900004e9,3.7474566061999993e9,8.689350239889997e9,9.01960499817e9,4.0707043658399997e9,1.7501001287499995e9,2.5735670361599994e9,5.681715222650001e9,7.85883084386e9,5.48694090217e9,6.29093642667e9,3.9500108098599997e9,8.584806615200001e9,2.3346032265999994e9,2040,SWITCH,0.279,20-week-myopic-current-policy
cVar,54325341779.24414,4.9047475670181274e8,1.609237829260638e9,2.421848920309275e9,5.604670628998761e9,1.3227687101277208e9,1.1854004839679246e9,1.317386489189648e9,3.2951335646433277e9,1.181002454495805e9,3.0984826181978303e8,5.370321772305979e8,-3.548550629819087e8,1.4891782385609717e9,5.908048358048642e8,4.685285523165194e9,3.695399319662327e9,-6.955950408473142e8,5.717810749092238e8,-1.1704535693108678e8,-6.711492613526148e8,2.516387568201326e9,1.9142833648107195e9,3.8036613127620854e9,1.16483930275242e9,2.714032999828851e9,-3.605065153651015e8,2040,SWITCH,0.121,20-week-myopic-current-policy
cNSE,10511619854.204697,1.6657355402214667e8,7.09928854510823e7,3.355072876988732e8,3.789584199822823e8,1.2768886094419641e9,1.7699691881851536e8,1.2746017139498228e8,12025.576965165988,8.725192613942248e8,3.020590748962746e9,1.1279843927313845e9,10847.038488096026,8.284434637457524e7,1.417071548744935e8,3.805212693173546e8,2.4811001706130385e8,1.9293181685060668e8,1.9857406048314765e7,12947.830540591385,1.6510555801218675e7,2.3012549142861208e8,1.6316426793861353e8,9.202164038050576e7,7.499517657618001e7,1.314310765974931e9,11875.233833986262,2040,SWITCH,0.023,20-week-myopic-current-policy
cStart,2500825611.854435,6.119059744984935e7,1.073931015890135e8,1.2898851369646865e8,1.973982117825625e8,7.091151762929456e7,9.806200941930534e7,3.4211215520726696e7,7.86204587364251e7,1.413245176306857e8,3.001468405172613e7,2.1410493260943826e7,3.263257592716556e7,6.507573596059478e7,3.822939625323027e7,7.005495332402694e7,7.47694979250288e7,6.155111240256116e7,4.06653640271506e7,3.9006194322942995e7,8.737112941903733e7,1.633149095586533e8,7.253875124063417e7,2.016400744710557e8,1.1367667903678934e8,4.43263462512048e8,2.7510454706591792e7,2040,SWITCH,0.006,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,20-week-myopic-current-policy
cNetworkExp,3710700106.555628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.008,20-week-myopic-current-policy
cVOM,7690565701.806971,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.017,20-week-myopic-current-policy
cCO2,215923722485.55136,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.48,20-week-myopic-current-policy
cPolicy_PTC,21794600901.316956,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.048,20-week-myopic-current-policy
cPolicy_ITC,7537694469.289978,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.017,20-week-myopic-current-policy
cCO2,4854837304266.327,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.533,20-week-myopic-current-policy
cFix,2439362480546.5703,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.268,20-week-myopic-current-policy
cNSE,102014065702.82922,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.011,20-week-myopic-current-policy
cNetworkExp,74561738207.74023,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.008,20-week-myopic-current-policy
cPolicy_ITC,106139327621.69566,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.012,20-week-myopic-current-policy
cPolicy_PTC,214824438444.47754,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.024,20-week-myopic-current-policy
cStart,34622070461.931656,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.004,20-week-myopic-current-policy
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-myopic-current-policy
cVOM,155241443979.5379,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.017,20-week-myopic-current-policy
cVar,1124751316754.2075,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.124,20-week-myopic-current-policy
cCO2,3679091548790.9634,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.589,20-week-myopic-current-policy
cFix,1364707770641.9216,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.218,20-week-myopic-current-policy
cNSE,54766792764.29621,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.009,20-week-myopic-current-policy
cNetworkExp,28155623908.44703,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.005,20-week-myopic-current-policy
cPolicy_ITC,61924515989.60986,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.01,20-week-myopic-current-policy
cPolicy_PTC,187835186313.10788,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.03,20-week-myopic-current-policy
cStart,19829851332.916058,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.003,20-week-myopic-current-policy
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,20-week-myopic-current-policy
cVOM,109078776779.98544,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.017,20-week-myopic-current-policy
cVar,741813253374.7852,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.119,20-week-myopic-current-policy
cFix,88255487032.44987,3.2274746807699995e9,1.15547400109e9,1.0700147159700003e9,2.68865115123e9,3.19934128832e9,3.5720884378799996e9,1.8068643409399998e9,2.509175064390001e9,4.781572745240001e9,3.292029260799999e9,1.3561548297000003e8,5.20968287212e9,2.82092858959e9,1.9485573396300004e9,4.81583243785e9,5.1258358625599985e9,4.1039590087e9,3.2775581593900003e9,2.3723471483400006e9,5.8601793189400015e9,5.167952819050001e9,4.60480283653e9,3.3542234524e9,2.38992198977e9,7.77513392487e9,2.6974288969900002e9,2027,GenX,0.252,20-week-foresight-current-policy
cVar,35300058004.40384,-1.1248977750950186e8,9.433761360066773e8,6.948772210873033e8,4.7771843295580015e9,6.175287112059257e8,1.2142875836805222e9,8.563050442957656e8,2.0168959440445364e9,7.082370718922663e8,2.1125017710803866e8,5.059382519271852e8,-1.5730930578582126e8,1.0769755776227808e9,3.5957991552187574e8,4.063958971342826e9,4.626012816252449e9,-4.777795736812581e8,1.338749067866396e7,-5.306126163802679e7,-1.066556994114973e9,2.579176261704355e9,1.7897555736631215e9,2.8819109180868363e9,7.728563573365328e8,7.834956733515962e8,-4.837222174240171e8,2027,GenX,0.101,20-week-foresight-current-policy
cNSE,17084591.282112747,2061.482978083647,2164.6256162188206,2329.054737403578,2261.3395555004386,2460.33211805145,2286.8820830046784,2175.625305409056,1952.9998116433346,1981.8061390106946,1872.3779580948913,1.702879639396253e7,1923.7667165414593,2375.3311257739924,2424.6050756804407,2735.887547581818,2548.0525086676353,1990.1726004188015,2160.9105115306097,1961.0578127801482,2327.1091155953577,2438.9973142962435,2441.261840768451,2536.3222723397025,1828.1649910836286,2700.364604280339,1856.3578101472087,2027,GenX,0.0,20-week-foresight-current-policy
cStart,637348154.3981438,8.889639752194855e6,1.9615023403240894e6,1.929200150227572e6,2.6392143623715774e6,2.8882225644947436e7,4.569521365998626e7,8.139187369810279e6,5.300014882698735e7,8.445929493534149e7,2.4799463004618227e6,6.1008792716771485e6,8.282097516032241e6,1.2187573335356958e7,4.244704925623401e6,1.5006642642912522e7,1.5301718350310776e7,1.679296944606057e7,3.390799319282224e7,2.314024897949681e7,3.0166739471183613e7,1.1339490867374474e7,2.677998984872764e7,8.852498972219424e6,1.3883571022564188e7,1.5869594069805807e8,1.4589522515044335e7,2027,GenX,0.002,20-week-foresight-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,20-week-foresight-current-policy
cNetworkExp,4327584573.483699,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.012,20-week-foresight-current-policy
cVOM,5659289267.73822,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.016,20-week-foresight-current-policy
cCO2,203309728606.85046,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.581,20-week-foresight-current-policy
cPolicy_PTC,11817276375.975313,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.034,20-week-foresight-current-policy
cPolicy_ITC,707158793.8799896,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.002,20-week-foresight-current-policy
cFix,99696506849.88004,3.3102468731e9,1.1416378821200001e9,1.0645591849499999e9,2.9938283961400003e9,5.43988146891e9,3.97872641575e9,1.7419680719999998e9,2.47218812271e9,5.634169602069999e9,4.25247582531e9,1.2201261661000001e8,6.70060184907e9,2.82060508129e9,2.7301970136e9,5.811423904389998e9,4.911113335910002e9,5.275228583339999e9,3.8037942966699996e9,2.3810247857e9,7.6998639195e9,5.716190191769998e9,5.27756048836e9,3.33697236907e9,2.71927540406e9,8.441160556549999e9,3.14095065876e9,2030,GenX,0.278,20-week-foresight-current-policy
cVar,34735257017.33074,-1.0271677287520245e8,1.0754440899725356e9,7.100798510755857e8,4.80160785248962e9,3.4768222970724106e8,1.0592488853305954e9,7.552483408296453e8,1.7736419504877949e9,5.1861352993376046e8,1.9674596622362502e7,3.8308627611553586e8,-2.374652345389682e8,1.1294510544735e9,4.0638359909112024e8,4.0488082653219376e9,4.427458172937454e9,-9.788752348034072e8,-1.7004223985323617e8,-7.275420001979125e7,-1.6339309046754894e9,2.595579239986461e9,1.3155551906176248e9,2.5830574479065166e9,6.418026906271702e8,4.381227962160351e8,-6.960757822429167e8,2030,GenX,0.097,20-week-foresight-current-policy
cNSE,108154814.82785247,5172.207777000104,5469.830617249819,6263.103352939694,6604.851109749795,1.0375143752129966e8,6565.764076476964,6097.945355429244,5481.173850318304,6794.893293190446,4522.985068362971,4.259912297432241e6,4703.493123310508,6473.550301830389,6539.828413654315,7029.266653043924,7024.182569433596,4851.144352284658,5684.204597320367,5084.190453107918,6372.410396104448,6901.795161905145,6892.402460793182,7002.184545779507,4242.00680794291,7079.426764926705,4612.168022698679,2030,GenX,0.0,20-week-foresight-current-policy
cStart,930346781.2801756,1.320132876189585e7,3.544009284900802e6,6.536451130362735e6,1.1090073397538843e7,4.610271549388302e7,6.523498660551287e7,1.6090457447667003e7,8.909650036679527e7,1.0586812634961076e8,6.216573264927711e6,1.126760182182012e7,1.8662705268984206e7,2.0042173613434337e7,9.329170515119145e6,3.770717736491857e7,3.202752805217468e7,2.16550865532857e7,3.788268423811756e7,2.53209483436286e7,4.3147344739589e7,2.2344166064010818e7,4.273106785644549e7,2.9236114781824075e7,1.9115774474181693e7,1.8381012849269456e8,1.308588699689792e7,2030,GenX,0.003,20-week-foresight-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,20-week-foresight-current-policy
cNetworkExp,6470222640.210071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.018,20-week-foresight-current-policy
cVOM,5413117826.825248,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.015,20-week-foresight-current-policy
cCO2,192883411369.33643,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.538,20-week-foresight-current-policy
cPolicy_PTC,15009689153.446354,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.042,20-week-foresight-current-policy
cPolicy_ITC,3221150047.830002,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.009,20-week-foresight-current-policy
cFix,126826026610.1202,4.691084491839999e9,2.5985450957400002e9,2.68864645926e9,5.493176083089999e9,6.955017025679999e9,5.382440588799999e9,3.04475253238e9,2.5797700174700003e9,7.734537227700001e9,5.092120826160001e9,1.2628385132e8,7.96680494786e9,2.9079564521700006e9,3.9526894293599997e9,8.1246615192e9,7.681286230450002e9,6.00381359627e9,3.8937832476400003e9,2.90388591428e9,8.555794936070001e9,6.599885623259999e9,6.352175401610001e9,5.26443227518e9,3.7061982929099994e9,9.10905145746e9,3.1174094223199997e9,2035,GenX,0.319,20-week-foresight-current-policy
cVar,38292456454.349686,-3.257367742470207e8,9.620669098718457e8,5.92335718004857e8,3.9911831857546597e9,5.654367979811603e8,5.0048584616603816e8,4.76183153887599e8,2.0664246552856271e9,-9.136773318694296e7,1.7962116066854003e8,4.6714127827657044e8,-6.430267102613936e7,1.297725856886946e9,4.34131202718856e8,3.998515850490471e9,3.1706112811147594e9,-1.2495452928958144e9,-2.7794258636760163e8,-2.809061137709173e8,-1.8033345333928e9,2.457872183158954e9,9.251469586115147e8,2.7473824000945525e9,2.7106155754804486e8,1.1982352588711345e9,-6.799337556282725e8,2035,GenX,0.096,20-week-foresight-current-policy
cNSE,1871246534.4845588,2562.2186760146415,2638.9384520510116,2741.1287733276035,3.824244229803424e6,1.3123614693288505e9,2770.284848754919,2769.290284879951,2726.701113253485,2.7550136421372557e8,1.1540442358349167e7,2.6472477523051605e8,2542.144433695209,3016.6044884236585,3031.50071812611,5343.615084832731,3054.815596746226,2519.6756424044656,2711.08496849091,2549.881434881484,2859.581017149576,3.2362311898976252e6,2996.263284071268,3143.84786816973,2405.615737934771,3188.487492730876,2436.253526385871,2035,GenX,0.005,20-week-foresight-current-policy
cStart,1769241065.2930334,4.077438280985623e7,2.693762431714361e7,3.2068200935368374e7,9.874331103065638e7,7.344619128117453e7,8.571358576740944e7,4.38110456993959e7,1.2010613517201093e8,1.4864950953316894e8,2.269089654893649e7,2.6246105463882387e7,3.4645962481398106e7,5.490993941446139e7,3.527987777362282e7,8.486175486439717e7,9.39857691659793e7,3.0473996044171594e7,3.943106002458965e7,2.5956333899479955e7,6.313094516313421e7,6.693500623402137e7,6.741308349529584e7,1.1483699595472331e8,4.415734162293111e7,2.776607037396738e8,1.6375306856168145e7,2035,GenX,0.004,20-week-foresight-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,20-week-foresight-current-policy
cNetworkExp,7633763536.815297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.019,20-week-foresight-current-policy
cVOM,5931485717.081001,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.015,20-week-foresight-current-policy
cCO2,186514396512.34613,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.47,20-week-foresight-current-policy
cPolicy_PTC,22695450376.549538,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.057,20-week-foresight-current-policy
cPolicy_ITC,5700176335.359985,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.014,20-week-foresight-current-policy
cFix,141917399717.93002,5.421643496070001e9,3.1457585721e9,4.1232384229700003e9,6.144101288379999e9,7.846041043309999e9,6.010285864940001e9,3.30454163004e9,2.8180938747100005e9,8.8426126387e9,6.422554373749999e9,5.7560212e8,8.76829193533e9,3.075814185299999e9,4.441104166840001e9,9.121846860079998e9,8.268212869019997e9,6.379026110380001e9,3.9574481744199996e9,3.0746094309e9,9.069304421180002e9,8.186401398870001e9,7.152060699049999e9,6.33686417183e9,4.2240357518700013e9,1.035543659956e10,3.38339333522e9,2040,GenX,0.34,20-week-foresight-current-policy
cVar,43425310653.68454,-4.1946778135269463e8,1.2671400536449335e9,1.2034472947420557e9,4.503925738680641e9,7.65084581007572e8,1.953862113848664e8,7.030259942569568e8,2.4551187573779445e9,2.376544959593997e8,-1.578722343064202e7,7.032599913813396e8,-4.13608757649794e8,1.2697236786429815e9,3.327942460249546e8,4.636450435616945e9,3.7312223817392163e9,-1.5303784665568795e9,-3.653231538527906e8,-3.186142890459461e8,-2.035703031611211e9,2.093513763987381e9,6.953159002662823e8,2.522157535565568e9,3.5305861766217506e8,1.1617154027649677e9,-8.126822703164084e8,2040,GenX,0.104,20-week-foresight-current-policy
cNSE,5970109565.121893,2.0596755857358223e8,2057.689709875395,3.797583388885206e7,4.169823087392392e8,1.5667615251259062e9,5.990061751374963e7,9.272371877916217e7,2017.1426542300298,6.261591762873132e8,1.9757032871747742e9,5.015844400064244e8,1855.7214688549898,2.714302681413656e6,4.991814304262499e7,1.041431831610956e8,1.4705159275586072e8,4.0432596080010603e6,2063.4902555135313,1981.6881701356597,2074.9822952112463,3.325875851906135e6,4.524257976100056e7,2135.101523914669,7.6000611890312545e6,1.2229602011591236e8,1895.050001990852,2040,GenX,0.014,20-week-foresight-current-policy
cStart,2393868242.4619303,5.922609195125642e7,8.686054317627883e7,9.55447416061645e7,2.1925435181787473e8,5.467616381899585e7,1.0280823711025295e8,4.968948759812028e7,1.6448024143375418e8,1.6271440745320606e8,2.915778556167048e7,1.7250701465004466e7,2.7136203901260663e7,6.26461401909792e7,3.534029661835335e7,7.43661455021252e7,8.92832200730149e7,4.436320131684884e7,4.243382125552316e7,3.19863331621061e7,7.471650099448943e7,1.060588984664391e8,1.0033370941710663e8,1.770816437688297e8,1.0553449056012963e8,3.628990132496333e8,1.8025870992586188e7,2040,GenX,0.006,20-week-foresight-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,20-week-foresight-current-policy
cNetworkExp,8104667317.709682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.019,20-week-foresight-current-policy
cVOM,6494148429.560424,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.016,20-week-foresight-current-policy
cCO2,173937217469.5291,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.416,20-week-foresight-current-policy
cPolicy_PTC,27001028976.375908,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.065,20-week-foresight-current-policy
cPolicy_ITC,8530923716.889984,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.02,20-week-foresight-current-policy
cFix,154146122439.04,5.948197550950002e9,3.66177010712e9,5.283376852750001e9,6.877185136200001e9,8.47371548181e9,7.406640838130001e9,3.55926017178e9,2.7900440591500006e9,9.772594256420002e9,7.2961172272e9,8.2431862756e8,9.333375652470001e9,3.033356697840001e9,4.41434068586e9,1.021198060456e10,9.304046512349998e9,6.32308424184e9,3.6817278969800005e9,2.9396285440500007e9,8.7776766439e9,8.64173514698e9,7.803789293130002e9,6.79470598315e9,4.601661445080001e9,1.1583827838599998e10,3.217647365649999e9,2045,GenX,0.348,20-week-foresight-current-policy
cVar,56808907067.76694,1.769277320880254e9,2.095607682981699e9,3.17858056747473e9,6.347203784251691e9,1.5006014056972203e9,3.170400987579152e9,1.5815384285892587e9,3.0252468966633477e9,3.182729634860829e9,2.3631836627280593e9,8.349665802375762e8,5.471760095061123e8,1.4975095282840142e9,7.16945214822996e8,5.5508702724873495e9,6.258006973639454e9,5.180682948531453e8,4.5822439838677084e8,3.690773069479314e8,8.316987853934469e8,3.5251549901132917e9,3.0552479500788903e9,4.436021278541077e9,1.7561375041580877e9,5.410151444396425e9,2.1250524331271046e8,2045,GenX,0.128,20-week-foresight-current-policy
cNSE,6797846411.314006,1.7046229415585175e8,3087.890929862047,4.4870908618069805e7,6.191878292540886e8,1.329512271482638e9,1.038955039100102e8,9.431826913986021e7,1.5384619431820628e8,8.726430170729098e8,9.876756548447152e8,7.131073523782799e8,3076.7356305612566,6.6826640558016576e7,2.1294237916001913e8,1.7017827504520112e8,1.8871053810541272e8,1.4387095433050826e8,1.0997619022257897e8,3.038446113526892e7,5.3145942784461536e7,1.5146756831669208e8,2.2114397000599453e8,2.7988138939609826e7,7.009216962182373e7,2.6159076407975915e8,2959.207502212777,2045,GenX,0.015,20-week-foresight-current-policy
cStart,2015638138.994244,6.050190226608331e7,5.688484794531451e7,6.354879192375402e7,1.2695586501874784e8,6.534942783291812e7,8.830388455282715e7,3.6758712913821384e7,1.3317016512048283e8,1.3849202933689803e8,3.807272764459719e7,1.430743955029817e7,2.336458317013543e7,5.791135585812964e7,3.850824197205622e7,8.413315623628546e7,6.01833379501903e7,4.437633900354186e7,2.5240345786432132e7,2.548384488314423e7,6.698464080931855e7,1.0448200486102688e8,8.213007115478933e7,1.3680653162190306e8,9.297496760857147e7,3.335117778960808e8,1.7201146076941624e7,2045,GenX,0.005,20-week-foresight-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,20-week-foresight-current-policy
