Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,configuration,scenario,child_scenario
cVar,43201450873.2,3.647693478299715e8,1.3544622730913155e9,1.0302183392761301e9,5.434149471030876e9,6.183156016417562e8,1.4855097338467214e9,1.252776051020225e9,2.602810658095761e9,1.5783891553675115e9,8.779380235094155e8,4.2958108399093014e8,-9.603237257849617e7,1.431590528944228e9,6.193115220135458e8,4.353862652879925e9,5.15723766963967e9,1.6942360329949197e8,7.497573380122631e8,1.5290979200778463e8,3.7157990224763113e8,3.4351570794729915e9,1.8479981052625852e9,4.359361983623805e9,8.868212782518208e8,2.5776953769755144e9,1.5585667448099238e8,2030,GenX,0.3,full-current-policies,base,current_policies,none
cNSE,249201450.7,841.9961074025694,844.184487566877,861.2502909774618,907.4722793837761,2.405322717493138e8,859.6769164234987,126987.55525033448,865.4296396104739,873.6271050083272,785.5881849714594,8.522080180682827e6,816.5568747820763,925.6700477906771,858.3057674024085,1062.281012130682,874.9419703930288,775.8007465102278,819.2594092915448,791.0845497195537,851.8564961611612,881.8602077931661,877.1232775838067,989.5369952956494,828.2682222298307,1042.0024763484046,877.4268186372839,2030,GenX,0.0,full-current-policies,base,current_policies,none
cStart,818887712.3,1.2299535062345164e7,5.153039665851473e6,1.0505837738563374e7,4.103168507496525e6,4.842316266559246e7,4.43162101139221e7,1.2133615641397055e7,2.6595204085967645e7,1.0775100898914632e8,5.694148612042143e6,9.53618566140597e6,3.525269705911474e7,2.3119381168534506e7,9.148318095728062e6,2.2775561473979834e7,1.6442919094281932e7,2.6559298002524104e7,3.4323648939771414e7,2.48135736751941e7,5.0388009385337986e7,7.510810842381139e6,2.2049105194627136e7,4.381138986303332e6,1.3150679300262472e7,2.2005149697351128e8,2.2409957317932144e7,2030,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-current-policies,base,current_policies,none
cNetworkExp,1166725776.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,93225685.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-current-policies,base,current_policies,none
cFix,113795871524.1,3.748653552059999e9,2.1591226269900002e9,2.5468759242700005e9,4.584036078900002e9,7.682054477130001e9,5.61799612976e9,2.49771540046e9,3.45501673997e9,6.436822285790001e9,4.473605406000001e9,5.619745867899998e8,7.256388558250001e9,2.5447905164100003e9,3.2369761728800006e9,7.089713906590001e9,6.990548844589999e9,2.78259392539e9,2.1992566547399993e9,2.0045934632600002e9,4.6083071822e9,5.87960995165e9,6.457913725870002e9,5.33905401004e9,3.94369875132e9,7.616676951920001e9,2.0818757008399994e9,2035,GenX,0.7,full-current-policies,base,current_policies,none
cVar,38513408649.6,4.569155473945107e8,1.6052062398752177e9,1.3944113536392336e9,4.81824273488541e9,9.484749607891318e8,1.0004042356646758e9,1.0009411848301262e9,2.5396910083275847e9,7.052100357935705e8,6.647385449748836e8,6.87094710056678e8,-7.098088329187883e7,1.6094239879025748e9,6.366935999004133e8,4.693477714448988e9,3.93063058386729e9,7.43560753451282e7,3.9447846604922575e8,9.313084719024402e7,-2.3025031459152254e8,3.0143136376455083e9,1.1341528277824852e9,4.2263672468650637e9,7.404050861917088e8,2.581090757601447e9,-1.3521153952064067e8,2035,GenX,0.2,full-current-policies,base,current_policies,none
cNSE,848046881.2,1805.4583292437828,1792.7922378011156,2.8163659321771637e6,393586.5387199618,3.6548348396368235e8,1792.8998185404434,1.1012029800670614e7,1825.2551440219736,9.989005824509196e7,2.331414970177437e8,1.1595785096708514e8,1859.4996413277167,1872.5768210746237,1963.6346610744267,1.3633357790971207e7,1865.1970545854056,1788.962210414234,1808.803422670152,1793.6854009711972,1819.2638996897522,5.458396092110957e6,1867.1329564422285,1876.4299645728377,1853.2497368484994,230851.33053072027,1818.6985641853223,2035,GenX,0.0,full-current-policies,base,current_policies,none
cStart,1506036608.2,2.9583219240598105e7,4.070359848183337e7,6.0206542106416635e7,5.706990573848192e7,6.6020702123896584e7,8.130862405336292e7,3.401459778485084e7,7.011753575392355e7,1.3814199069144267e8,1.491755145946613e7,1.1736841246615909e7,4.491415304111972e7,5.167226440059429e7,2.1908798288547263e7,5.0701299228648566e7,5.361842768167462e7,4.021537440921231e7,4.054808494444254e7,2.9702698380490165e7,6.5811063238208674e7,4.061061719762425e7,4.560516125928798e7,3.658406420236914e7,5.186427339605543e7,3.0490771492790115e8,2.3551504910777137e7,2035,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-current-policies,base,current_policies,none
cNetworkExp,2721718011.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,18441719.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-current-policies,base,current_policies,none
cFix,140203683382.8,4.85458818527e9,2.728313916070001e9,3.87577064335e9,5.89010020442e9,8.64042663575e9,6.176360672299999e9,3.0304905118599997e9,4.33179963143e9,8.17594166742e9,6.167773562789998e9,7.9796808695e8,8.278751135930002e9,3.0936408282099996e9,3.78967462416e9,8.544378615629999e9,8.677193379259998e9,4.716633450959999e9,2.9272911459500003e9,2.1098911484200003e9,5.432910182840001e9,7.829959605570002e9,7.823913206740001e9,5.71605200992e9,4.453827693840001e9,9.39118623677e9,2.7488464009499993e9,2040,GenX,0.8,full-current-policies,base,current_policies,none
cVar,32138090355.6,1.4338796886126292e8,1.5296879489074857e9,2.219364686926545e9,4.87375364709055e9,1.2119968801621647e9,6.740218754612238e8,1.130562645322344e9,2.4540212394858856e9,6.197220842694165e8,5.613643451492646e8,7.836232188704935e8,-4.1402697302400255e8,1.2481127337440815e9,4.786878268932546e8,4.862898724241741e9,3.4577921117924137e9,-1.0358450656377106e9,-5.16263570716932e7,-1.9387790932203382e7,-7.32436669671283e8,2.31504846696834e9,5.396188093203541e8,3.6669124847011013e9,4.13875115504945e8,1.7946264610359156e9,-5.876660628002335e8,2040,GenX,0.2,full-current-policies,base,current_policies,none
cNSE,1784942943.0,5.961241423729214e7,1830.3914444342727,3.818678270550851e7,3.364168360488492e7,4.759185777844587e8,2.3980727448715165e7,8.696716334117876e6,1805.804109463109,7.862291746508804e7,4.7557769313694304e8,2.2944110604780298e8,1855.2363071532575,1841.234384729827,5.156155918458204e7,6.389942196257012e7,1.4686822888454862e7,2.6010862755426937e6,1822.4284765475124,1820.3178770524105,1846.4402581234062,2.2253321573966786e7,2.07813995904602e7,6.361920736464011e6,2.0210074072132397e7,1.5889403381931847e8,1862.2952021746967,2040,GenX,0.0,full-current-policies,base,current_policies,none
cStart,2127435800.4,5.942787482157439e7,8.436018436310741e7,1.0011287558440946e8,1.288729468826208e8,6.91241044255458e7,9.462061757330619e7,3.1475030446884107e7,1.142460246445371e8,1.4069925652278003e8,3.637082923578139e7,1.215912858763838e7,2.821594329372485e7,5.007744338176698e7,2.7936083815577935e7,6.396575525424758e7,7.215877194911316e7,4.440663769020815e7,3.987445115668665e7,3.1910640075141232e7,7.317707599400061e7,1.1519826291989057e8,7.924070987358205e7,1.0100788321895878e8,1.1387536271061127e8,3.9131986538034385e8,2.3602040565093726e7,2040,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-current-policies,base,current_policies,none
cNetworkExp,4875284991.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,15787.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-current-policies,base,current_policies,none
cFix,154398893157.7,5.362102314820001e9,3.542564147149999e9,4.780843411820001e9,6.785470529750001e9,9.348904064220001e9,7.521756226100001e9,3.2342550519099994e9,4.379041926000001e9,9.30823730869e9,6.74427240525e9,1.08900053167e9,8.9196399677e9,3.08301059403e9,3.8085307839299994e9,9.662280124380001e9,9.73199369354e9,5.022921107220001e9,2.729860336320001e9,2.2148408148500004e9,5.266647602199998e9,8.477584076129999e9,8.427892209630001e9,6.46866200237e9,4.982457500099999e9,1.0898052869029999e10,2.608071558850001e9,2045,GenX,0.7,full-current-policies,base,current_policies,none
cVar,70677630274.9,2.103458046821208e9,2.5050776033330874e9,4.076826191517229e9,6.550163283453934e9,1.7536090435836666e9,3.6005267340851645e9,1.8969672288853211e9,3.411584859109571e9,3.572083138536143e9,2.6516896923927712e9,8.828110335628603e8,5.678673083805529e8,1.4689814848917534e9,6.962739762793418e8,5.407974948332752e9,6.344663143671683e9,8.101492658580012e8,5.321943864996842e8,4.611928527204446e8,1.0506506927253715e9,3.750346678248117e9,3.013950186998088e9,5.428257713563287e9,2.0022598565119586e9,5.885378964855906e9,2.526919600132828e8,2045,GenX,0.3,full-current-policies,base,current_policies,none
cNSE,2052526970.4,3.726746732500412e7,1.1218687396389253e6,1.0330780801404474e7,2.4338827688078515e7,4.6302687802482253e8,1.2115846344239295e7,1.3425715458694754e7,2.325664009152529e7,5.855776769777726e7,4.483164692272373e8,3.072622763404498e8,13584.368602026085,14391.378976188556,1.0691110837874497e8,7.460776899500299e7,12541.226499108574,2.1245504456155986e7,2.8842416081517346e7,13198.056804711661,2.202459174695038e7,2.6329724757234078e7,6.0920495755969495e7,6.585184305970293e7,2.8731957938582323e7,2.1797400902183637e8,13297.391569755391,2045,GenX,0.0,full-current-policies,base,current_policies,none
cStart,1813861877.5,4.820596357906012e7,6.68853429673551e7,5.749429084669485e7,8.949696985475576e7,1.0009837003725575e8,7.452399950856516e7,2.8376613806143943e7,9.297662376417339e7,1.1167737437842192e8,3.179030792231681e7,1.453502263475324e7,2.907968692443501e7,4.087518149950692e7,3.0305061175848383e7,7.512377581968494e7,5.765175841072309e7,5.1146545564694606e7,2.6119813952471398e7,2.5104610956881285e7,6.808226807869464e7,9.83322475588315e7,6.870045507144365e7,9.511741012986013e7,8.955563833958559e7,3.269030629037864e8,1.5703481784732861e7,2045,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-current-policies,base,current_policies,none
cNetworkExp,5318488378.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,412804.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-current-policies,base,current_policies,none
cFix,167435605292.9,6.08601297079e9,4.395860018e9,5.61253122046e9,7.3387956439800005e9,1.0098045068050001e10,8.01498967658e9,3.49486950025e9,4.807791089470001e9,9.706323262400003e9,7.713029227360001e9,1.15577652003e9,9.357843118200003e9,2.9549062113500004e9,3.94952539194e9,1.015969345528e10,1.0276476184160002e10,5.73611954623e9,2.8110488004100003e9,2.477617823099999e9,5.526520328599999e9,9.120874908510002e9,8.906537118050001e9,7.348337579020001e9,5.772733571980001e9,1.1883615510679996e10,2.7297315480299993e9,2050,GenX,0.7,full-current-policies,base,current_policies,none
cVar,76538540683.0,2.454336218721351e9,2.6537416253880005e9,4.574474830853375e9,7.054501554221835e9,1.549929663703933e9,4.191729223927339e9,1.9829073609725327e9,3.6103421645707436e9,4.316857930287921e9,3.419296603690777e9,8.625356170726011e8,4.5980667370374614e8,1.3753080683010697e9,6.239189629747355e8,5.601592621472798e9,6.681976711501551e9,7.741438929449528e8,4.826645983483384e8,5.0399789045900196e8,1.0497565671062921e9,4.1524935964411044e9,3.2921564495951333e9,5.818746779859316e9,2.0907529043345504e9,6.742513163512037e9,2.1805900908081046e8,2050,GenX,0.3,full-current-policies,base,current_policies,none
cNSE,1992329590.2,2.741668555619172e7,1.6036895696465895e7,4.278960939073338e7,4.5577107945347264e7,5.1092648635251814e8,2.727180060162628e7,2.7916976314324934e7,3.255160891233819e7,5.073080615939081e7,2.5851953447966543e8,2.974990168401755e8,12602.747219355784,11137.631967976256,1.1305502407516602e8,4.405864732712883e7,3.6863473159672194e6,3.9984994158939116e7,3.536812386287902e7,12011.277882864275,2.9966114079731274e7,3.395544970015742e7,9.204942704544275e7,7.194303705115558e7,3.74615774056529e7,1.5351550110767257e8,13067.176398048874,2050,GenX,0.0,full-current-policies,base,current_policies,none
cStart,1600138159.5,6.135851851127809e7,8.531385454511485e7,5.2178186272107385e7,8.774275768431462e7,1.198389704398934e8,4.192345050095919e7,1.5562830532683665e7,7.413690771214467e7,7.570900879544845e7,3.035595843260657e7,1.9329873946133118e7,2.6914729825857114e7,2.732554530196517e7,3.1385300429505702e7,6.87614681600387e7,4.718042230529978e7,5.895458789204503e7,2.4425165822638817e7,2.5794485776748672e7,6.2823994897774465e7,5.998813563417553e7,5.679306011345849e7,7.096868185792519e7,1.0107953750887847e8,2.603794902398037e8,1.3913236410491807e7,2050,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-current-policies,base,current_policies,none
cNetworkExp,5598443769.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,704825.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-current-policies,base,current_policies,none
cFix,2548213483157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.7,full-current-policies,base,current_policies,none
cNSE,24391249762.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-current-policies,base,current_policies,none
cNetworkExp,70515959486.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-current-policies,base,current_policies,none
cStart,30048683666.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,657892393.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-current-policies,base,current_policies,none
cVar,1064112671025.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.3,full-current-policies,base,current_policies,none
cFix,68316414969.6,2.27722738945e9,9.097061639600002e8,8.5074604746e8,1.74615905062e9,2.7285504728100004e9,3.7181544989900002e9,1.3892421804799998e9,2.74446679369e9,3.3594567967499995e9,2.4013177333199997e9,1.0428119039999999e8,4.618554023989999e9,2.49710640611e9,1.3847519665599995e9,4.55333173884e9,4.956761091399999e9,1.98066512874e9,1.2442388252000003e9,1.53724147486e9,2.349541011589999e9,4.183602494749998e9,4.278144898749999e9,3.0864569549800005e9,2.4566516508599997e9,5.8585650381900015e9,1.10149394684e9,2027,SWITCH,0.6,full-current-policies,base,current_policies,none
cVar,47289796361.7,6.780211365801078e8,1.4078953264696834e9,1.2813597924079533e9,5.712924168389882e9,9.94411190397428e8,1.824320341267405e9,1.297768449202842e9,2.675027147544977e9,1.6203222783374798e9,9.310753453059566e8,4.465022765408822e8,6.8405115158274155e6,1.350719111742994e9,5.884216421590285e8,4.381911668511933e9,5.3234033508705435e9,5.434965581593115e8,9.092684904745998e8,3.611231759964453e8,5.750385765117344e8,3.3428189672522655e9,2.32456510852408e9,4.0927640645982237e9,1.3443448492381766e9,2.9250248816637897e9,3.504279520822603e8,2027,SWITCH,0.4,full-current-policies,base,current_policies,none
cNSE,34409626.1,2987.157810580981,3164.3218451965154,3251.8609035523964,3493.764594423107,3.4330577317776166e7,3256.2425921387403,3192.842850832607,3328.3993408486826,3312.657389418265,3051.9441406614087,3396.850091029066,3019.0746866231316,3137.6389372260774,2405.151481001283,3069.4611445303035,2920.5806637579076,2964.0045812255275,3030.941349404947,2993.7996085153595,3131.7574349892575,3103.033832123631,3284.804016443533,3529.563911670733,3198.6225701441876,3573.0984039936834,3251.2156178947525,2027,SWITCH,0.0,full-current-policies,base,current_policies,none
cStart,553979501.6,1.8469827510359292e6,1.0097277407990075e6,3.960790254181707e6,1.6379022210265237e6,2.2206199598257292e7,1.919463005315061e7,5.083375380642583e6,7.61276531559564e6,8.306684037617277e7,1.0380029759930347e6,5.09097261919033e6,2.793887878082128e7,1.3593605995445449e7,3.7117225104456325e6,5.250787440687238e6,5.034420836567858e6,2.2374350294859316e7,2.871115520363038e7,2.202767064680837e7,4.564635880177329e7,3.953696252098641e6,7.388374400831167e6,2.072025050309307e6,2.9573707450099275e6,1.9318343698149812e8,1.838745840720137e7,2027,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-current-policies,base,current_policies,none
cNetworkExp,515138506.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,134794504.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-current-policies,base,current_policies,none
cFix,82035491893.4,3.00615414727e9,1.4315694975800002e9,1.6803528378200002e9,2.35798929227e9,4.659536217160001e9,4.380173798879999e9,1.6664482564799998e9,2.70869840053e9,3.8273490186400003e9,2.8703372001500006e9,9.066346379999998e7,5.96493827938e9,2.4962766925300007e9,2.2578006695000005e9,5.6154461103e9,4.713236053670001e9,2.12714398665e9,1.47813853638e9,1.7759182822300003e9,2.67099644111e9,4.796157869669998e9,5.001765211389999e9,3.4487386685899997e9,3.2961040150699997e9,6.414817492840001e9,1.2987414534699998e9,2030,SWITCH,0.6,full-current-policies,base,current_policies,none
cVar,43511802251.5,3.6419901815145963e8,1.2696495791230085e9,1.0077379379041343e9,5.435563086677467e9,6.067657715605217e8,1.5460677263040617e9,1.2060464711429224e9,2.649536931923664e9,1.5923132217282202e9,8.725329347179427e8,3.6574801924362296e8,-5.463498376060587e7,1.443812230710408e9,6.078321685031819e8,4.363027676229448e9,5.187806194923264e9,2.5386246544744503e8,7.614508567291669e8,2.1233845633706054e8,4.711207459975813e8,3.4413614816605735e9,1.837669139276321e9,4.360935667834553e9,8.962647898453393e8,2.5376705243438473e9,2.7512413892799115e8,2030,SWITCH,0.3,full-current-policies,base,current_policies,none
cNSE,237193753.5,1222.1303041290632,1157.4570383897299,1226.2257456319487,1515.1371924545326,2.3706590990738043e8,1305.6679404192696,1228.3197961505732,1370.746372338489,1355.845214356077,1349.4438785197467,97329.57615296403,1054.5114753636285,1306.3982539105466,1215.076937187252,1220.76865445394,1374.0032563321079,1252.6954800915125,1235.7005626099558,1094.2801034879478,1280.7236703923852,1424.7131200438403,1401.2714395320954,1292.7792247046498,1336.6473570934254,1234.1139692469899,1059.3472768618901,2030,SWITCH,0.0,full-current-policies,base,current_policies,none
cStart,809644745.6,1.299063188292838e7,5.239120578511352e6,1.116607798901942e7,4.1093479839758533e6,4.830799599682345e7,4.226109648067414e7,1.2244611453914942e7,2.587838811669637e7,1.0726019559983191e8,6.088275585462101e6,1.0290421026786525e7,2.3507274956329346e7,2.354930770684747e7,9.128963062623812e6,2.3362389296276126e7,1.683394064145623e7,2.537294007922654e7,3.417696353635117e7,2.404466498353971e7,5.116171210934381e7,7.550671238049252e6,2.0929662870353512e7,4.3428055171714695e6,1.3559806737401484e7,2.2437726650788867e8,2.191021363905559e7,2030,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-current-policies,base,current_policies,none
cNetworkExp,1160237493.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,188161882.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-current-policies,base,current_policies,none
cFix,113740327780.9,3.6828808846700006e9,2.16761456285e9,2.6977588916000004e9,4.663775547099999e9,7.583201266819999e9,5.638567491539999e9,2.5324289682300005e9,3.6491322766400003e9,6.453988280649999e9,4.53943204097e9,6.2688644649e8,7.24036144147e9,2.6082763622100005e9,3.2966745391800003e9,7.123443234199999e9,6.945563803139999e9,2.6972822211899996e9,2.18182981825e9,1.92925719926e9,4.08014103033e9,5.894123035599999e9,6.418028324819999e9,5.30801502507e9,4.1786107002300005e9,7.762911933780002e9,1.8401424545800002e9,2035,SWITCH,0.7,full-current-policies,base,current_policies,none
cVar,38641543851.1,4.6098806396343017e8,1.600062329417289e9,1.3247598479584925e9,4.744974303375333e9,9.70724211469083e8,1.0018236471195039e9,1.0102349762834032e9,2.5306077142375383e9,7.19956072229679e8,6.100431578112192e8,6.839483668255763e8,-5.832773963922666e7,1.5805729794757288e9,6.170252738487941e8,4.646949926456125e9,3.9235747465268235e9,1.2819859370573266e8,4.186086844973579e8,1.2641926988921994e8,1.96819085160868e7,2.994323742420072e9,1.156158215788929e9,4.231709983824704e9,6.375295109166262e8,2.580113661586984e9,-1.9117597357204746e7,2035,SWITCH,0.2,full-current-policies,base,current_policies,none
cNSE,901555703.5,11720.349270398452,12560.774511600159,1.8772637183150335e6,14249.603537963774,4.074182349204953e8,14172.331880017413,1.0925890164150398e7,13356.577841378099,7.763006006045854e7,2.711519858002082e8,1.0944721913239466e8,14408.17673413711,13994.463771087778,1.1552921140624632e6,1.5776697027308285e7,14962.98157538575,11494.410774377015,13994.000099970901,13287.049112646679,14269.217699405302,5.941176478563789e6,14545.8341242766,15210.056207438154,11456.47403365252,15365.104334938904,12836.645254214605,2035,SWITCH,0.0,full-current-policies,base,current_policies,none
cStart,1499332638.1,3.18984351123161e7,4.507443507443508e7,6.495620583119411e7,5.759966189172911e7,5.885984043985486e7,8.230274311767031e7,3.3974916981189765e7,6.764587554697447e7,1.355095841124331e8,1.5228582166940471e7,1.1066871477215892e7,2.576894053806287e7,5.1871983812266186e7,2.222499146808414e7,5.397921985220737e7,5.436541304913218e7,3.98446752780927e7,3.990247536088477e7,2.998305059437058e7,6.7034515832815655e7,4.1519986415791266e7,4.522496054572752e7,3.6576374706891045e7,5.432151621903825e7,3.086371718542882e8,2.396021087013059e7,2035,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-current-policies,base,current_policies,none
cNetworkExp,2506075666.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,472762.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-current-policies,base,current_policies,none
cFix,140299399240.7,4.92096148164e9,2.7526327752400002e9,4.06395000292e9,5.874402524820001e9,8.617752988300001e9,6.35613804651e9,3.1281886186800003e9,4.29510499711e9,8.22398452554e9,6.3773025147e9,8.633889889500002e8,8.28774784287e9,2.9983812738700004e9,3.97012386757e9,8.429677139609996e9,8.657266247849998e9,4.45491460749e9,2.6728351789999995e9,2.0535676283600001e9,5.054344273410001e9,7.853660854889998e9,7.692706438139998e9,6.062969118679999e9,4.59756777605e9,9.58201070908e9,2.45781881946e9,2040,SWITCH,0.8,full-current-policies,base,current_policies,none
cVar,32333709154.0,-1.4809546477188552e7,1.5125219278617895e9,2.1979957610118833e9,4.945943610281925e9,1.1862739862814198e9,7.42209041689302e8,1.1080118048833182e9,2.438811362973162e9,7.211155962793905e8,4.7268451065365946e8,7.916518257024233e8,-4.128791843615481e8,1.2606947796941671e9,4.283375518640486e8,4.740316140731882e9,3.515221979944677e9,-9.151316346012125e8,5.492223786663061e7,-5.245868490820129e6,-5.863038619907748e8,2.33175235667775e9,5.178575322640002e8,3.6397517632361484e9,3.5010752545350367e8,1.7872763466030908e9,-4.753783920209745e8,2040,SWITCH,0.2,full-current-policies,base,current_policies,none
cNSE,2205468100.7,9.280203626392952e7,1992.9391670721707,2.5216244567392018e7,3.178622600447169e7,4.951022234972396e8,2.9534057218262713e7,7.619691126695625e6,1907.8683022857144,9.413170486519232e7,7.694519560603596e8,2.262334781594354e8,2000.0590753498664,1933.161170165721,4.1139918971452095e7,8.770586645599332e7,2.8154299458351187e7,4.305906678969146e6,1960.3804778607214,1987.3955511101176,1946.4558300769256,2.8174638416087683e7,2.623586866164966e7,1.2084077923750488e7,2.670633539912692e7,1.7906784075814876e8,2001.9087744674357,2040,SWITCH,0.0,full-current-policies,base,current_policies,none
cStart,2102956457.7,5.0898877135032974e7,8.75725405932686e7,9.388489431399906e7,1.3139259941685833e8,5.941811681170946e7,9.677957581305495e7,3.1976690457461953e7,1.1272516615583137e8,1.3639914529249632e8,3.461443268581834e7,1.1455509834399857e7,2.016606445597437e7,5.0582767135980584e7,2.6885002200772513e7,6.287346178467719e7,6.868783107252157e7,4.2708032342764676e7,3.913936213868484e7,3.128081416791157e7,7.554150703384061e7,1.1756572907372814e8,7.944765119421726e7,1.1933482937921396e8,1.0460760438736176e8,3.942051699671474e8,2.2813082823219035e7,2040,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-current-policies,base,current_policies,none
cNetworkExp,4319290091.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-current-policies,base,current_policies,none
cUnmetPolicyPenalty,22683.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-current-policies,base,current_policies,none
