region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
MISS,66.1,185407544.0,2030,GenX,full-base-200-tx-15,base,base,transmission
MISW,63.7,244560055.0,2030,GenX,full-base-200-tx-15,base,base,transmission
NWPP,58.9,213747716.0,2030,GenX,full-base-200-tx-15,base,base,transmission
NYCW,119.2,83015898.0,2030,GenX,full-base-200-tx-15,base,base,transmission
NYUP,70.9,74762455.0,2030,GenX,full-base-200-tx-15,base,base,transmission
PJMC,68.2,125041636.0,2030,GenX,full-base-200-tx-15,base,base,transmission
PJMD,76.5,116835353.0,2030,GenX,full-base-200-tx-15,base,base,transmission
PJME,86.2,308414943.0,2030,GenX,full-base-200-tx-15,base,base,transmission
PJMW,68.7,328889729.0,2030,GenX,full-base-200-tx-15,base,base,transmission
RMRG,56.4,100288099.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SPPC,63.6,83557695.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SPPN,60.5,54220969.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SPPS,58.7,131322851.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SRCA,71.9,228687588.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SRCE,66.1,225061849.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SRSE,70.3,255962582.0,2030,GenX,full-base-200-tx-15,base,base,transmission
SRSG,66.0,147664933.0,2030,GenX,full-base-200-tx-15,base,base,transmission
TRE,60.6,442846698.0,2030,GenX,full-base-200-tx-15,base,base,transmission
TREW,55.2,20819394.0,2030,GenX,full-base-200-tx-15,base,base,transmission
BASN,54.7,154373402.0,2035,GenX,full-base-200-tx-15,base,base,transmission
CASO,57.9,141559023.0,2035,GenX,full-base-200-tx-15,base,base,transmission
CANO,60.4,219102255.0,2035,GenX,full-base-200-tx-15,base,base,transmission
FRCC,59.3,305390926.0,2035,GenX,full-base-200-tx-15,base,base,transmission
ISNE,94.3,185912448.0,2035,GenX,full-base-200-tx-15,base,base,transmission
MISC,53.0,243790194.0,2035,GenX,full-base-200-tx-15,base,base,transmission
MISE,57.6,126030936.0,2035,GenX,full-base-200-tx-15,base,base,transmission
MISS,54.9,223677305.0,2035,GenX,full-base-200-tx-15,base,base,transmission
MISW,52.3,294141188.0,2035,GenX,full-base-200-tx-15,base,base,transmission
NWPP,52.2,260888430.0,2035,GenX,full-base-200-tx-15,base,base,transmission
NYCW,117.3,97972883.0,2035,GenX,full-base-200-tx-15,base,base,transmission
NYUP,66.4,85901025.0,2035,GenX,full-base-200-tx-15,base,base,transmission
PJMC,56.2,142659266.0,2035,GenX,full-base-200-tx-15,base,base,transmission
PJMD,67.2,134294097.0,2035,GenX,full-base-200-tx-15,base,base,transmission
PJME,87.6,361596414.0,2035,GenX,full-base-200-tx-15,base,base,transmission
PJMW,55.4,381430632.0,2035,GenX,full-base-200-tx-15,base,base,transmission
RMRG,46.6,129535560.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SPPC,50.8,101870818.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SPPN,49.8,67540119.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SPPS,46.8,162787259.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SRCA,59.6,263347390.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SRCE,54.3,264512199.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SRSE,59.3,303257618.0,2035,GenX,full-base-200-tx-15,base,base,transmission
SRSG,55.9,183293864.0,2035,GenX,full-base-200-tx-15,base,base,transmission
TRE,49.3,515960435.0,2035,GenX,full-base-200-tx-15,base,base,transmission
TREW,44.6,24676479.0,2035,GenX,full-base-200-tx-15,base,base,transmission
BASN,59.6,177158138.0,2040,GenX,full-base-200-tx-15,base,base,transmission
CASO,58.9,158791938.0,2040,GenX,full-base-200-tx-15,base,base,transmission
CANO,63.9,245898072.0,2040,GenX,full-base-200-tx-15,base,base,transmission
FRCC,57.5,334048179.0,2040,GenX,full-base-200-tx-15,base,base,transmission
ISNE,95.4,210413923.0,2040,GenX,full-base-200-tx-15,base,base,transmission
MISC,51.7,264171318.0,2040,GenX,full-base-200-tx-15,base,base,transmission
MISE,56.2,137137308.0,2040,GenX,full-base-200-tx-15,base,base,transmission
MISS,53.4,242486982.0,2040,GenX,full-base-200-tx-15,base,base,transmission
MISW,53.1,324181570.0,2040,GenX,full-base-200-tx-15,base,base,transmission
NWPP,62.3,300529644.0,2040,GenX,full-base-200-tx-15,base,base,transmission
NYCW,119.0,106442119.0,2040,GenX,full-base-200-tx-15,base,base,transmission
NYUP,69.4,92400602.0,2040,GenX,full-base-200-tx-15,base,base,transmission
PJMC,55.2,152682741.0,2040,GenX,full-base-200-tx-15,base,base,transmission
PJMD,65.3,145712440.0,2040,GenX,full-base-200-tx-15,base,base,transmission
PJME,87.0,389826566.0,2040,GenX,full-base-200-tx-15,base,base,transmission
PJMW,53.7,412215498.0,2040,GenX,full-base-200-tx-15,base,base,transmission
RMRG,50.0,150676430.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SPPC,50.3,108907378.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SPPN,50.3,74985567.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SPPS,46.7,177543457.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SRCA,58.7,287884867.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SRCE,53.1,285639456.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SRSE,57.7,333542368.0,2040,GenX,full-base-200-tx-15,base,base,transmission
SRSG,58.4,204888767.0,2040,GenX,full-base-200-tx-15,base,base,transmission
TRE,48.8,555402906.0,2040,GenX,full-base-200-tx-15,base,base,transmission
TREW,44.2,26667903.0,2040,GenX,full-base-200-tx-15,base,base,transmission
BASN,57.7,205854891.0,2045,GenX,full-base-200-tx-15,base,base,transmission
CASO,58.2,185445572.0,2045,GenX,full-base-200-tx-15,base,base,transmission
CANO,62.4,287331528.0,2045,GenX,full-base-200-tx-15,base,base,transmission
FRCC,56.5,373487472.0,2045,GenX,full-base-200-tx-15,base,base,transmission
ISNE,89.9,228967778.0,2045,GenX,full-base-200-tx-15,base,base,transmission
MISC,51.7,296003389.0,2045,GenX,full-base-200-tx-15,base,base,transmission
MISE,56.3,149857318.0,2045,GenX,full-base-200-tx-15,base,base,transmission
MISS,52.5,273572998.0,2045,GenX,full-base-200-tx-15,base,base,transmission
MISW,52.7,360803886.0,2045,GenX,full-base-200-tx-15,base,base,transmission
NWPP,74.4,342473432.0,2045,GenX,full-base-200-tx-15,base,base,transmission
NYCW,115.2,116580170.0,2045,GenX,full-base-200-tx-15,base,base,transmission
NYUP,68.2,100244191.0,2045,GenX,full-base-200-tx-15,base,base,transmission
PJMC,55.0,165669492.0,2045,GenX,full-base-200-tx-15,base,base,transmission
PJMD,66.1,160553816.0,2045,GenX,full-base-200-tx-15,base,base,transmission
PJME,85.1,428793884.0,2045,GenX,full-base-200-tx-15,base,base,transmission
PJMW,52.9,452703049.0,2045,GenX,full-base-200-tx-15,base,base,transmission
RMRG,48.9,173002995.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SPPC,48.9,122568997.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SPPN,48.9,85125345.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SPPS,45.3,202777705.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SRCA,59.1,320053848.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SRCE,53.0,318246408.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SRSE,56.7,375702387.0,2045,GenX,full-base-200-tx-15,base,base,transmission
SRSG,56.0,237915030.0,2045,GenX,full-base-200-tx-15,base,base,transmission
TRE,47.6,617229009.0,2045,GenX,full-base-200-tx-15,base,base,transmission
TREW,42.9,29860335.0,2045,GenX,full-base-200-tx-15,base,base,transmission
BASN,55.7,223174656.0,2050,GenX,full-base-200-tx-15,base,base,transmission
CASO,55.9,199559149.0,2050,GenX,full-base-200-tx-15,base,base,transmission
CANO,59.8,309235468.0,2050,GenX,full-base-200-tx-15,base,base,transmission
FRCC,54.7,398150391.0,2050,GenX,full-base-200-tx-15,base,base,transmission
ISNE,82.5,233966756.0,2050,GenX,full-base-200-tx-15,base,base,transmission
MISC,50.8,302266317.0,2050,GenX,full-base-200-tx-15,base,base,transmission
MISE,55.9,154617099.0,2050,GenX,full-base-200-tx-15,base,base,transmission
MISS,52.4,285422687.0,2050,GenX,full-base-200-tx-15,base,base,transmission
MISW,52.1,372086880.0,2050,GenX,full-base-200-tx-15,base,base,transmission
NWPP,73.3,372645986.0,2050,GenX,full-base-200-tx-15,base,base,transmission
NYCW,108.5,120232798.0,2050,GenX,full-base-200-tx-15,base,base,transmission
NYUP,66.4,103480882.0,2050,GenX,full-base-200-tx-15,base,base,transmission
PJMC,53.7,168907776.0,2050,GenX,full-base-200-tx-15,base,base,transmission
PJMD,63.5,168177932.0,2050,GenX,full-base-200-tx-15,base,base,transmission
PJME,83.0,442681870.0,2050,GenX,full-base-200-tx-15,base,base,transmission
PJMW,51.9,466199508.0,2050,GenX,full-base-200-tx-15,base,base,transmission
RMRG,48.9,188991709.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SPPC,48.3,124929928.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SPPN,48.5,88318595.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SPPS,45.2,210273247.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SRCA,59.6,340830683.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SRCE,52.3,332833523.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SRSE,56.9,398994725.0,2050,GenX,full-base-200-tx-15,base,base,transmission
SRSG,53.9,258600147.0,2050,GenX,full-base-200-tx-15,base,base,transmission
TRE,47.2,648762932.0,2050,GenX,full-base-200-tx-15,base,base,transmission
TREW,42.7,31419683.0,2050,GenX,full-base-200-tx-15,base,base,transmission
BASN,40.9,104415840.0,2027,Switch,full-base-200-tx-15,base,base,transmission
CASO,43.3,106247405.0,2027,Switch,full-base-200-tx-15,base,base,transmission
CANO,44.6,164112380.0,2027,Switch,full-base-200-tx-15,base,base,transmission
FRCC,41.7,254835658.0,2027,Switch,full-base-200-tx-15,base,base,transmission
ISNE,48.4,132079030.0,2027,Switch,full-base-200-tx-15,base,base,transmission
MISC,41.6,186790489.0,2027,Switch,full-base-200-tx-15,base,base,transmission
MISE,44.7,102056388.0,2027,Switch,full-base-200-tx-15,base,base,transmission
MISS,40.1,175440371.0,2027,Switch,full-base-200-tx-15,base,base,transmission
MISW,39.4,225553160.0,2027,Switch,full-base-200-tx-15,base,base,transmission
NWPP,41.4,195981047.0,2027,Switch,full-base-200-tx-15,base,base,transmission
NYCW,49.2,76993625.0,2027,Switch,full-base-200-tx-15,base,base,transmission
NYUP,35.0,70257166.0,2027,Switch,full-base-200-tx-15,base,base,transmission
PJMC,40.6,118765758.0,2027,Switch,full-base-200-tx-15,base,base,transmission
PJMD,44.0,110841999.0,2027,Switch,full-base-200-tx-15,base,base,transmission
PJME,39.2,289082184.0,2027,Switch,full-base-200-tx-15,base,base,transmission
PJMW,42.3,310165370.0,2027,Switch,full-base-200-tx-15,base,base,transmission
RMRG,37.8,88883482.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SPPC,38.9,78239307.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SPPN,37.2,49626459.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SPPS,36.7,122178131.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SRCA,45.3,218636717.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SRCE,41.4,214888614.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SRSE,42.6,242597067.0,2027,Switch,full-base-200-tx-15,base,base,transmission
SRSG,41.0,137828950.0,2027,Switch,full-base-200-tx-15,base,base,transmission
TRE,36.5,426645124.0,2027,Switch,full-base-200-tx-15,base,base,transmission
TREW,32.7,19988250.0,2027,Switch,full-base-200-tx-15,base,base,transmission
BASN,64.7,117622650.0,2030,Switch,full-base-200-tx-15,base,base,transmission
CASO,68.2,115510879.0,2030,Switch,full-base-200-tx-15,base,base,transmission
CANO,71.0,178550343.0,2030,Switch,full-base-200-tx-15,base,base,transmission
FRCC,69.3,263664150.0,2030,Switch,full-base-200-tx-15,base,base,transmission
ISNE,95.1,149354094.0,2030,Switch,full-base-200-tx-15,base,base,transmission
MISC,65.6,200796305.0,2030,Switch,full-base-200-tx-15,base,base,transmission
MISE,71.6,108618551.0,2030,Switch,full-base-200-tx-15,base,base,transmission
MISS,65.6,185407544.0,2030,Switch,full-base-200-tx-15,base,base,transmission
MISW,62.5,244560055.0,2030,Switch,full-base-200-tx-15,base,base,transmission
NWPP,58.4,213747716.0,2030,Switch,full-base-200-tx-15,base,base,transmission
NYCW,114.2,83015898.0,2030,Switch,full-base-200-tx-15,base,base,transmission
NYUP,72.9,74762455.0,2030,Switch,full-base-200-tx-15,base,base,transmission
PJMC,67.6,125041636.0,2030,Switch,full-base-200-tx-15,base,base,transmission
PJMD,75.9,116835353.0,2030,Switch,full-base-200-tx-15,base,base,transmission
PJME,85.5,308414943.0,2030,Switch,full-base-200-tx-15,base,base,transmission
PJMW,68.5,328889729.0,2030,Switch,full-base-200-tx-15,base,base,transmission
RMRG,56.3,100288099.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SPPC,62.5,83557695.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SPPN,59.6,54220969.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SPPS,58.0,131322851.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SRCA,71.9,228687588.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SRCE,65.8,225061849.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SRSE,69.6,255962582.0,2030,Switch,full-base-200-tx-15,base,base,transmission
SRSG,65.2,147664933.0,2030,Switch,full-base-200-tx-15,base,base,transmission
TRE,59.8,442846698.0,2030,Switch,full-base-200-tx-15,base,base,transmission
TREW,55.5,20819394.0,2030,Switch,full-base-200-tx-15,base,base,transmission
BASN,55.0,154373402.0,2035,Switch,full-base-200-tx-15,base,base,transmission
CASO,57.5,141559023.0,2035,Switch,full-base-200-tx-15,base,base,transmission
CANO,60.0,219102255.0,2035,Switch,full-base-200-tx-15,base,base,transmission
FRCC,59.3,305390926.0,2035,Switch,full-base-200-tx-15,base,base,transmission
ISNE,95.0,185912448.0,2035,Switch,full-base-200-tx-15,base,base,transmission
MISC,53.5,243790194.0,2035,Switch,full-base-200-tx-15,base,base,transmission
MISE,58.4,126030936.0,2035,Switch,full-base-200-tx-15,base,base,transmission
MISS,55.1,223677305.0,2035,Switch,full-base-200-tx-15,base,base,transmission
MISW,52.7,294141188.0,2035,Switch,full-base-200-tx-15,base,base,transmission
NWPP,51.9,260888430.0,2035,Switch,full-base-200-tx-15,base,base,transmission
NYCW,112.5,97972883.0,2035,Switch,full-base-200-tx-15,base,base,transmission
NYUP,69.7,85901025.0,2035,Switch,full-base-200-tx-15,base,base,transmission
PJMC,56.4,142659266.0,2035,Switch,full-base-200-tx-15,base,base,transmission
PJMD,66.8,134294097.0,2035,Switch,full-base-200-tx-15,base,base,transmission
PJME,87.0,361596414.0,2035,Switch,full-base-200-tx-15,base,base,transmission
PJMW,55.9,381430632.0,2035,Switch,full-base-200-tx-15,base,base,transmission
RMRG,47.9,129535560.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SPPC,51.1,101870818.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SPPN,50.4,67540119.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SPPS,47.3,162787259.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SRCA,60.1,263347390.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SRCE,54.7,264512199.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SRSE,59.4,303257618.0,2035,Switch,full-base-200-tx-15,base,base,transmission
SRSG,56.1,183293864.0,2035,Switch,full-base-200-tx-15,base,base,transmission
TRE,49.4,515960435.0,2035,Switch,full-base-200-tx-15,base,base,transmission
TREW,45.5,24676479.0,2035,Switch,full-base-200-tx-15,base,base,transmission
BASN,58.9,177158138.0,2040,Switch,full-base-200-tx-15,base,base,transmission
CASO,58.6,158791938.0,2040,Switch,full-base-200-tx-15,base,base,transmission
CANO,63.1,245898072.0,2040,Switch,full-base-200-tx-15,base,base,transmission
FRCC,57.4,334048179.0,2040,Switch,full-base-200-tx-15,base,base,transmission
ISNE,96.1,210413923.0,2040,Switch,full-base-200-tx-15,base,base,transmission
MISC,52.1,264171318.0,2040,Switch,full-base-200-tx-15,base,base,transmission
MISE,57.0,137137308.0,2040,Switch,full-base-200-tx-15,base,base,transmission
MISS,53.5,242486982.0,2040,Switch,full-base-200-tx-15,base,base,transmission
MISW,53.9,324181570.0,2040,Switch,full-base-200-tx-15,base,base,transmission
NWPP,62.2,300529644.0,2040,Switch,full-base-200-tx-15,base,base,transmission
NYCW,113.2,106442119.0,2040,Switch,full-base-200-tx-15,base,base,transmission
NYUP,70.6,92400602.0,2040,Switch,full-base-200-tx-15,base,base,transmission
PJMC,55.2,152682741.0,2040,Switch,full-base-200-tx-15,base,base,transmission
PJMD,64.8,145712440.0,2040,Switch,full-base-200-tx-15,base,base,transmission
PJME,84.2,389826566.0,2040,Switch,full-base-200-tx-15,base,base,transmission
PJMW,54.1,412215498.0,2040,Switch,full-base-200-tx-15,base,base,transmission
RMRG,50.4,150676430.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SPPC,50.4,108907378.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SPPN,51.4,74985567.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SPPS,46.9,177543457.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SRCA,59.3,287884867.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SRCE,53.4,285639456.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SRSE,57.7,333542368.0,2040,Switch,full-base-200-tx-15,base,base,transmission
SRSG,57.5,204888767.0,2040,Switch,full-base-200-tx-15,base,base,transmission
TRE,48.6,555402906.0,2040,Switch,full-base-200-tx-15,base,base,transmission
TREW,44.9,26667903.0,2040,Switch,full-base-200-tx-15,base,base,transmission
BASN,56.7,205854891.0,2045,Switch,full-base-200-tx-15,base,base,transmission
CASO,58.1,185445572.0,2045,Switch,full-base-200-tx-15,base,base,transmission
CANO,60.9,287331528.0,2045,Switch,full-base-200-tx-15,base,base,transmission
FRCC,56.5,373487472.0,2045,Switch,full-base-200-tx-15,base,base,transmission
ISNE,96.0,228967778.0,2045,Switch,full-base-200-tx-15,base,base,transmission
MISC,51.3,296003389.0,2045,Switch,full-base-200-tx-15,base,base,transmission
MISE,56.4,149857318.0,2045,Switch,full-base-200-tx-15,base,base,transmission
MISS,52.6,273572998.0,2045,Switch,full-base-200-tx-15,base,base,transmission
MISW,51.5,360803886.0,2045,Switch,full-base-200-tx-15,base,base,transmission
NWPP,73.5,342473432.0,2045,Switch,full-base-200-tx-15,base,base,transmission
NYCW,112.9,116580170.0,2045,Switch,full-base-200-tx-15,base,base,transmission
NYUP,72.1,100244191.0,2045,Switch,full-base-200-tx-15,base,base,transmission
PJMC,54.4,165669492.0,2045,Switch,full-base-200-tx-15,base,base,transmission
PJMD,64.8,160553816.0,2045,Switch,full-base-200-tx-15,base,base,transmission
PJME,83.8,428793884.0,2045,Switch,full-base-200-tx-15,base,base,transmission
PJMW,53.5,452703049.0,2045,Switch,full-base-200-tx-15,base,base,transmission
RMRG,49.8,173002995.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SPPC,49.4,122568997.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SPPN,50.0,85125345.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SPPS,45.9,202777705.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SRCA,59.5,320053848.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SRCE,53.3,318246408.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SRSE,56.8,375702387.0,2045,Switch,full-base-200-tx-15,base,base,transmission
SRSG,55.0,237915030.0,2045,Switch,full-base-200-tx-15,base,base,transmission
TRE,47.5,617229009.0,2045,Switch,full-base-200-tx-15,base,base,transmission
TREW,43.9,29860335.0,2045,Switch,full-base-200-tx-15,base,base,transmission
BASN,54.9,223174656.0,2050,Switch,full-base-200-tx-15,base,base,transmission
CASO,55.3,199559149.0,2050,Switch,full-base-200-tx-15,base,base,transmission
CANO,58.6,309235468.0,2050,Switch,full-base-200-tx-15,base,base,transmission
FRCC,54.9,398150391.0,2050,Switch,full-base-200-tx-15,base,base,transmission
ISNE,98.1,233966756.0,2050,Switch,full-base-200-tx-15,base,base,transmission
MISC,49.6,302266317.0,2050,Switch,full-base-200-tx-15,base,base,transmission
MISE,56.0,154617099.0,2050,Switch,full-base-200-tx-15,base,base,transmission
MISS,51.6,285422687.0,2050,Switch,full-base-200-tx-15,base,base,transmission
MISW,50.6,372086880.0,2050,Switch,full-base-200-tx-15,base,base,transmission
NWPP,75.1,372645986.0,2050,Switch,full-base-200-tx-15,base,base,transmission
NYCW,113.6,120232798.0,2050,Switch,full-base-200-tx-15,base,base,transmission
NYUP,75.0,103480882.0,2050,Switch,full-base-200-tx-15,base,base,transmission
PJMC,51.8,168907776.0,2050,Switch,full-base-200-tx-15,base,base,transmission
PJMD,61.1,168177932.0,2050,Switch,full-base-200-tx-15,base,base,transmission
PJME,80.6,442681870.0,2050,Switch,full-base-200-tx-15,base,base,transmission
PJMW,51.4,466199508.0,2050,Switch,full-base-200-tx-15,base,base,transmission
RMRG,47.6,188991709.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SPPC,47.5,124929928.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SPPN,47.7,88318595.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SPPS,44.6,210273247.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SRCA,59.5,340830683.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SRCE,50.7,332833523.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SRSE,55.7,398994725.0,2050,Switch,full-base-200-tx-15,base,base,transmission
SRSG,53.3,258600147.0,2050,Switch,full-base-200-tx-15,base,base,transmission
TRE,47.1,648762932.0,2050,Switch,full-base-200-tx-15,base,base,transmission
TREW,43.8,31419683.0,2050,Switch,full-base-200-tx-15,base,base,transmission
BASN,39.6,104415840.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
CASO,42.4,106247405.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
CANO,43.6,164112380.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
FRCC,41.0,254835658.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
ISNE,51.3,132079030.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
MISC,40.3,186790489.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
MISE,43.5,102056388.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
MISS,39.1,175440371.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
MISW,38.1,225553160.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
NWPP,40.4,195981047.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
NYCW,61.6,76993625.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
NYUP,34.6,70257166.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
PJMC,39.4,118765758.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
PJMD,43.0,110841999.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
PJME,38.3,289082184.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
PJMW,41.2,310165370.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
RMRG,35.2,88883482.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SPPC,37.4,78239307.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SPPN,35.6,49626459.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SPPS,35.1,122178131.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SRCA,44.2,218636717.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SRCE,40.4,214888614.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SRSE,41.8,242597067.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
SRSG,39.9,137828950.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
TRE,35.8,426645124.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
TREW,32.1,19988250.0,2027,TEMOA,full-base-200-tx-15,base,base,transmission
BASN,62.4,117622650.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
CASO,68.2,115510879.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
CANO,70.9,178550343.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
FRCC,69.9,263664150.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
ISNE,97.6,149354094.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
MISC,65.8,200796305.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
MISE,71.7,108618551.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
MISS,66.2,185407544.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
MISW,63.4,244560055.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
NWPP,53.8,213747716.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
NYCW,119.6,83015898.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
NYUP,67.0,74762455.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
PJMC,68.1,125041636.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
PJMD,76.5,116835353.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
PJME,86.0,308414943.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
PJMW,69.2,328889729.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
RMRG,53.8,100288099.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SPPC,63.3,83557695.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SPPN,60.1,54220969.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SPPS,58.1,131322851.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SRCA,72.4,228687588.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SRCE,66.0,225061849.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SRSE,70.6,255962582.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
SRSG,63.3,147664933.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
TRE,60.7,442846698.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
TREW,55.1,20819394.0,2030,TEMOA,full-base-200-tx-15,base,base,transmission
BASN,52.7,154373402.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
CASO,56.4,141559023.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
CANO,59.3,219102255.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
FRCC,59.3,305390926.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
ISNE,95.2,185912448.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
MISC,52.6,243790194.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
MISE,57.9,126030936.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
MISS,54.7,223677305.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
MISW,51.6,294141188.0,2035,TEMOA,full-base-200-tx-15,base,base,transmission
