Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-retire
cNetworkExp,8640129771.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-retire
cUnmetPolicyPenalty,1866708996.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-retire
cFix,183843426606.3,6.01068313502e9,4.1882879103999996e9,5.788580621619999e9,1.0669477714700003e10,9.46963685685e9,8.94925045589e9,4.51250410366e9,6.28747953799e9,1.11345512033e10,7.31416118414e9,2.7115643063e8,4.69118996941e9,3.7166809001400003e9,4.035339185040001e9,7.665619795040002e9,1.885547347166e10,5.881887463389999e9,3.45150780348e9,2.5755351509700003e9,7.744059566469999e9,8.86196799599e9,9.538885730009998e9,9.129443619880001e9,6.10695125372e9,1.4711560047829998e10,2.28155549905e9,2040,SWITCH,0.7,full-base-200-retire
cVar,53720948166.1,2.3655984987752178e8,1.9441681332388144e9,2.7888541904158506e9,5.580700148945013e9,1.154639796780638e9,2.7625655087968383e9,1.321821861392607e9,2.9310763374709096e9,2.4919358404533186e9,9.956820806837039e8,1.0093185734303647e8,3.947571454918638e8,1.1681251276203156e9,5.121626263787232e8,1.9442534134565122e9,1.0928910674620247e10,2.6546246970908886e8,3.158760480232421e8,7.843459466217302e6,2.2640598833004057e8,3.717396616871909e9,2.327786262440201e9,4.376979960548131e9,5.285518987546169e8,4.625935944248195e9,7.156492472975422e7,2040,SWITCH,0.2,full-base-200-retire
cNSE,1216316305.0,1.4293697866528884e8,34874.52839011834,4.584783367132763e6,473395.48565858597,3.8107613820010996e8,34574.25708065761,34763.97450902556,35733.66901631385,8.518242398507e6,6.116282910879174e8,36871.62035305003,30464.00171257422,34729.457338867076,34427.439473927596,37336.76508015035,35011.341053309276,33017.273655940575,35463.05621555287,35296.33625478021,34661.23842874296,2.099484672013268e6,35429.862072711,36331.907526516276,2.0510706703663222e7,4.389577276563653e7,33524.96842546434,2040,SWITCH,0.0,full-base-200-retire
cStart,7971851360.1,9.410199689417045e7,2.464586734049886e8,4.3302489171629065e8,8.895570768835233e8,1.7253139165535563e8,3.66407703738696e8,1.985509238514395e8,4.401907232681009e8,4.044902921145731e8,1.1046227422766557e8,3.480552622099303e7,3.1351905930583846e7,9.209517030554326e7,1.0147789030583851e8,4.6319360130330426e8,1.224184883458735e9,5.70127055190395e7,4.537565268528991e7,3.7555808287650077e6,7.71960462281714e7,4.897980722221702e8,3.6530521409837204e8,7.346428553100432e8,6.890123750443645e7,7.89836012386803e8,3.7143058004888564e7,2040,SWITCH,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-retire
cNetworkExp,10309298232.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-retire
cUnmetPolicyPenalty,3917100273.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-retire
cFix,212792136322.0,7.72800501532e9,5.054927386759999e9,7.3287282293e9,1.2078543013989998e10,1.0638961340250002e10,1.0180230754180002e10,5.025386610860001e9,7.16738066926e9,1.277992989991e10,9.054806675460001e9,3.614967648999999e8,5.032834599790001e9,4.0783675004599996e9,5.129521484430001e9,8.090691383280002e9,2.100875494481e10,6.790753408089999e9,4.2214990299499993e9,3.1300720142400007e9,8.709763049500002e9,9.86685207323e9,1.1236161161169998e10,1.1003378757699999e10,7.510133207400002e9,1.724713710148e10,2.3378202462500005e9,2045,SWITCH,0.7,full-base-200-retire
cVar,60378984988.5,2.1509075272045526e8,2.4565611333036804e9,3.4061256144315734e9,6.255118325809804e9,1.1590940808425786e9,2.95862058557304e9,1.5374406643325016e9,3.33093923094859e9,2.6996582886966734e9,1.4373537199217641e9,1.0174132652329788e8,3.9535025963990885e8,1.4195502197163343e9,4.807050081581984e8,1.8681145829837444e9,1.2622837956349632e10,2.4504964836458188e8,2.989476755791484e8,8.952576034543533e6,3.813411782172141e8,4.389565398787853e9,2.4557399736868277e9,4.7040045233553095e9,5.0237471431981105e8,4.985349403476315e9,6.3358146783385865e7,2045,SWITCH,0.2,full-base-200-retire
cNSE,1308450046.7,1.0786613762082228e8,867945.0022992156,3.701570484607073e7,7.911475033828435e6,4.352065701865495e8,45422.83105028676,3.7364833873133785e6,46442.20959204326,6.363770072355984e7,5.730055111246905e8,48717.68229087975,612060.8260131925,45062.18934642195,45137.644914836914,50824.528021059894,45732.519036923826,46350.74051256138,46032.448745848524,45892.94554445289,45421.88962802515,46109.415852908554,3.1053878125652503e6,47359.85975020067,2.2972209498229288e7,5.186456504170863e7,43788.696981871944,2045,SWITCH,0.0,full-base-200-retire
cStart,8358131730.5,7.849592093334964e7,3.316995681877863e8,4.848052712313346e8,9.159615037074664e8,1.6030534765308607e8,3.6196719793837434e8,2.208100116660471e8,4.690927843658086e8,3.9780430801290673e8,1.7276171801340088e8,3.108497867956942e7,3.0712733687060084e7,1.1352528982047313e8,7.729139089343423e7,4.243979460719994e8,1.2949270936806939e9,4.798379881686844e7,3.791609304969401e7,3.622326250086198e6,8.849131180428296e7,5.774900263947649e8,3.615242330079864e8,7.86165035766296e8,5.45696806914679e7,8.009847802709363e8,3.3741379861120716e7,2045,SWITCH,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-retire
cNetworkExp,11556248004.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-retire
cUnmetPolicyPenalty,12345312301.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-retire
cFix,230036118709.0,8.441022173130001e9,5.806304854699999e9,8.687114567510002e9,1.349799800391e10,1.0938099238210001e10,1.0482267022990004e10,5.15109954298e9,7.729375763599999e9,1.327224808308e10,1.0452538045720003e10,4.0246703059e8,5.23132129709e9,4.369542578719999e9,5.930845268030002e9,8.252895595100002e9,2.2047074100440002e10,7.742749195339999e9,4.452874437509999e9,3.297720008890001e9,9.037430945250002e9,1.077472007501e10,1.20099122458e10,1.2550307058980001e10,8.34454177302e9,1.8639313417260002e10,2.49433638615e9,2050,SWITCH,0.7,full-base-200-retire
cVar,60360239550.0,2.1232876647056115e8,2.4738140611571164e9,3.3767046208202753e9,6.288909795556145e9,1.1281849781364903e9,2.9735921829885173e9,1.539635418035829e9,3.323507374279802e9,2.6149562447295976e9,1.669090969116998e9,9.572963662962078e7,3.904643656543627e8,1.3954393321697593e9,4.632289616423427e8,1.8448461192248192e9,1.2720740112668959e10,2.376701764567026e8,2.8768432614199156e8,9.053257971779654e6,4.2387607025104344e8,4.49830362249315e9,2.3649140390130577e9,4.499197848342038e9,4.9613558315047723e8,4.97299324525263e9,5.923844165042882e7,2050,SWITCH,0.2,full-base-200-retire
cNSE,1104020335.3,1.1869724948636779e8,61396.84384999932,3.377126497352865e7,8.83105151308108e6,3.0402814136608136e8,63227.73845372176,4.8061811118112765e6,61697.6328537314,8.545806168949531e7,4.6844985787304044e8,62956.4432045912,660018.1008025438,61434.73399549096,61003.651257836646,63130.430170339205,61910.15421239281,380400.89348200656,62674.94049605467,58758.60317365345,61011.776087969905,61770.5521930793,1.1954634459602877e7,62161.77685609333,1.770865698000534e7,4.841405330053096e7,57628.29014392542,2050,SWITCH,0.0,full-base-200-retire
cStart,8430643546.2,7.212409167153607e7,3.523692282506091e8,4.5262923604254615e8,9.249567837914792e8,1.69816465819697e8,3.711310895937834e8,2.3823475209460515e8,4.645077004077892e8,3.754426378155184e8,2.0957808548538017e8,3.190958954667291e7,3.1860537447125323e7,1.1082385961256064e8,6.550763685155901e7,4.104179207221449e8,1.3787304532030327e9,4.60858969008832e7,3.624472244329987e7,3.503739183459043e6,8.886102121189582e7,6.11439501474304e8,3.4339633312989444e8,7.527615442760918e8,5.1907884301708475e7,8.055017835130228e8,3.0901051406450458e7,2050,SWITCH,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,full-base-200-retire
cNetworkExp,12032864832.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,full-base-200-retire
cUnmetPolicyPenalty,20331818525.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.1,full-base-200-retire
cFix,3316706908805.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.7,full-base-200-retire
cNSE,16093324295.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire
cNetworkExp,169656351625.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire
cStart,123593985116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire
cUnmetPolicyPenalty,132283078986.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire
cVar,1146227454303.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.2,full-base-200-retire
cFix,50837003919.2,1.1743472853e9,6.181196553199999e8,6.8262421382e8,1.4313160808500001e9,1.40707206618e9,2.75974345069e9,1.23105320056e9,7.087528628300002e8,3.3349448621699996e9,2.01292575195e9,5.5546731731e8,6.5499268491e8,2.3969496071400003e9,1.0084005770500001e9,3.62389612172e9,3.7988983279599996e9,1.63135447222e9,1.00465140662e9,1.53095611495e9,1.9254247978000002e9,3.58478936903e9,3.8292817131000004e9,2.19064500838e9,2.10782940641e9,4.55386276826e9,1.0787047966399999e9,2027,TEMOA,0.4,full-base-200-retire
cVar,63789759756.8,1.6172963218032541e9,1.8174295366845088e9,1.832326123295769e9,6.326285924497537e9,2.245913389007421e9,2.6587198632495747e9,1.9068951130542774e9,4.0958870905255356e9,2.422662080999313e9,1.154988700943534e9,1.0795582508945825e9,1.445740505140286e9,1.7782478899625974e9,1.2640449347403738e9,5.55611683340893e9,5.888070118055658e9,2.7733174857430637e8,4.722203677230414e8,3.591159478545219e8,1.1696441983616214e9,3.5298670264577894e9,3.2620924151830106e9,4.429587939877526e9,1.8125623192509737e9,4.899713243152207e9,4.874418740713908e8,2027,TEMOA,0.5,full-base-200-retire
cNSE,439370177.5,10106.382909498168,10352.281636482832,11085.071614778337,8.362836614041827e6,1.2432372123198946e8,13934.305585256552,8.70508238536729e6,13988.579919853264,3.203196890717331e7,14509.961932254144,1.0133836598438607e8,10744.534139693753,6.2933487364034755e6,3.0228725816422693e7,7.08071938436949e7,2.197295441372777e6,11018.714378021838,10817.057586083083,10152.493983732244,12663.328970812889,2.8322721957190864e7,14203.28321737142,14485.022536167655,9763.325166411474,2.658070583656669e7,10386.394833525444,2027,TEMOA,0.0,full-base-200-retire
cStart,520843203.3,4.662098617896317e6,4.1136452852059095e6,6.2745808107988e6,1.144596394223523e7,8.032919469230123e6,2.4338926783502195e7,1.1188797560732532e7,1.6319571052892776e7,5.975003056020429e7,901194.7455303795,4.098878482774561e6,3.1007420260778097e6,1.6590445702260688e7,9.06901597445582e6,2.12957866835724e7,1.9078722168472007e7,9.346990115621075e6,2.115957877489496e7,1.8017178229050513e7,3.628261107250919e7,2.599763410056947e7,8.928201572915163e6,2.029064366671376e7,9.067603960963948e6,1.373759131657469e8,1.41155287679642e7,2027,TEMOA,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-retire
cNetworkExp,766344202.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-retire
cUnmetPolicyPenalty,2996.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-retire
cFix,121772776293.9,3.63651831626e9,2.0866054327899997e9,2.3202607673900003e9,7.390091646620001e9,5.23321458718e9,6.12189592908e9,3.16153607887e9,3.4442473825499997e9,7.460823388500001e9,5.01352944013e9,5.4567254964e8,3.4354649482200003e9,2.6945910408800006e9,2.6290297824300003e9,6.42815742048e9,1.090007099724e10,3.73147848041e9,1.9903078426699998e9,1.9313600784600003e9,6.83868227296e9,6.24130544991e9,7.11549107279e9,6.07175718018e9,4.0547404219700003e9,8.936850140869999e9,2.35909364541e9,2030,TEMOA,0.7,full-base-200-retire
cVar,37554558034.0,2.6588357152263638e8,1.5793073341256664e9,1.4628134418004813e9,4.592473710101701e9,9.197783379970183e8,1.3897532326494424e9,1.1051146612304256e9,1.8924405140506067e9,8.588531959514614e8,8.959855656367153e7,5.022766858670432e8,3.333255097339822e8,1.0438668719664047e9,6.706568123954961e8,2.852391470572004e9,5.870258000691793e9,3.367824048702168e7,4.794402786430913e7,1.1991083101318209e7,2.5646502357326177e8,3.087942385807964e9,1.5708255847207122e9,3.5281030187930217e9,5.815728770085024e8,2.8532218932036715e9,1.5402199220843667e8,2030,TEMOA,0.2,full-base-200-retire
cNSE,151330731.1,10172.014934885665,9088.969544210513,9596.011586736659,8.695402070961434e6,8.776316565558976e7,9611.992736967344,10087.283201956774,9509.134390923584,1.4711078041536847e7,10313.965939198019,1.7575949396926448e7,9733.21896479012,9648.542922697749,9616.402740497842,8956.341363283804,9298.036319060093,11091.296547181133,9561.22291618234,9637.522059840707,9912.722645843362,2.237978367253334e7,9180.439565005441,9422.085290501915,10812.525088444998,9842.470957863676,10260.056353507434,2030,TEMOA,0.0,full-base-200-retire
cStart,4542468390.8,5.071139105279123e7,1.693526370197631e8,1.5966741686797437e8,5.138487285602133e8,9.86938283752067e7,2.1296350185677937e8,1.635292444866262e8,2.893106591101437e8,1.5892446549133545e8,1.1475431119231706e7,6.77260645907777e7,5.409049221065023e7,4.787709734211845e7,9.297086605560704e7,4.335146578786118e8,5.566813638333006e8,1.0441702164139273e7,1.1946952347941943e7,5.769915283561914e6,5.3448612644300416e7,2.74658684802603e8,1.966211462111027e8,4.0530624507727134e8,5.885398271870931e7,4.0860228568527186e8,3.5481017964038424e7,2030,TEMOA,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-retire
cNetworkExp,6097805198.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-retire
cUnmetPolicyPenalty,2754583083.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-retire
cFix,161384527234.8,5.074492146520001e9,3.415805684079999e9,4.499061816869999e9,9.13657585061e9,7.76235969132e9,8.215076625399999e9,3.9759008360699997e9,4.439204461e9,1.0016061594990002e10,6.230803653309999e9,5.983353654699999e8,4.26775164707e9,3.2636499422199993e9,3.32739869099e9,6.57680814315e9,1.702070677326e10,5.209609506549999e9,2.51743389728e9,2.48336706239e9,8.527521731699999e9,7.890879132219999e9,8.74376923669e9,8.04867163929e9,4.881003277419999e9,1.255757606697e10,2.704702761909999e9,2035,TEMOA,0.7,full-base-200-retire
cVar,49030093265.5,2.5088098914988467e8,2.0146878538112931e9,2.506462417847914e9,5.344525279163948e9,1.1321567734297888e9,2.495997328764631e9,1.4204158713633044e9,2.3190444984746037e9,1.7681754507425067e9,7.374124537401147e8,3.006989138621569e8,2.1238963875277257e8,9.771759297791947e8,5.529528081285535e8,2.1548151756749873e9,9.903665345436644e9,7.410331834689106e7,3.850201984570697e7,1.3976181401195372e7,1.828735141922488e8,3.7301442163580995e9,2.2034316149618974e9,4.187157727367352e9,5.53015766049171e8,3.856328701747039e9,9.910347717286557e7,2035,TEMOA,0.2,full-base-200-retire
cNSE,501024668.0,3.292382654298229e7,12027.438384325056,1.0926680360331847e6,9.2797037014296e6,4.1045436532224673e8,12148.822991173582,12295.250259266466,13005.117574376876,12641.956092635543,6.623018595247582e6,7.338239305564627e6,12549.814104802866,13524.739288577308,13710.59648144238,15756.925953767593,12722.269978312703,12100.456282059873,12307.445260801838,11628.183622156952,13092.538808662082,3.0927233945098855e7,12885.554864221267,13739.240214473786,2.148708133579649e6,15987.599773541624,14780.51757319529,2035,TEMOA,0.0,full-base-200-retire
cStart,7324469591.4,8.971593772083217e7,2.778459762780862e8,3.859239807639062e8,7.305820309761021e8,1.5843035147825685e8,4.018230000062665e8,2.389203763084061e8,4.2780796082473534e8,3.177384872514588e8,8.408502850391364e7,8.770219393770093e7,6.0886558810214646e7,6.410855188975975e7,1.1929117561478586e8,4.8424992551363266e8,1.0393316215962481e9,2.0301811002342265e7,1.5968363700606333e7,6.6893667556257965e6,6.58166845679004e7,4.6894896004402095e8,3.442470997279637e8,6.533006063029307e8,9.98677757852766e7,6.451993961752002e8,3.568636989568623e7,2035,TEMOA,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200-retire
cNetworkExp,8916617910.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200-retire
cUnmetPolicyPenalty,2539478683.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200-retire
cFix,188461027021.7,6.473737780959999e9,4.1651086808499994e9,5.66852134879e9,1.062069210059e10,9.943382638209997e9,9.26409298657e9,4.44897905305e9,5.4763768352699995e9,1.182258022589e10,7.98112269082e9,7.0285444839e8,4.59239800396e9,3.61915208441e9,3.909865948890001e9,7.544688926650001e9,1.974709206752e10,6.30300829856e9,2.9193783119199996e9,2.87495340241e9,8.988166109369999e9,8.96713018709e9,9.85808872879e9,9.045073966880001e9,6.16341431218e9,1.4466511839150002e10,2.89465604454e9,2040,TEMOA,0.7,full-base-200-retire
cVar,53923038155.0,2.112545532730596e8,2.247137476352947e9,2.6571448286515803e9,5.642193393046876e9,1.1013899975781507e9,2.7715693781208763e9,1.5250245018539e9,2.766610933333468e9,2.342541902536555e9,1.1166813016059637e9,2.3105138121931642e8,1.749797835847764e8,9.642015297068051e8,4.8593931932366127e8,1.8247007261789749e9,1.165170598289867e10,1.3676146131195253e8,4.07403168037738e7,1.4317619872899083e7,1.4555208920664373e8,4.0811440359086027e9,2.338586359421327e9,4.581060673524673e9,4.75905780596722e8,4.325038519401795e9,6.98043096670256e7,2040,TEMOA,0.2,full-base-200-retire
cNSE,565881426.7,4.404357257516902e7,35756.62875434805,38399.92017091753,3.031373437626648e6,5.013228522514825e8,40838.144320129846,40713.708208233635,41200.686236553374,40947.56275006572,8.749251457168473e6,43480.394105432024,41856.66585516094,40782.84424567878,41174.20281325775,41979.81758575792,40946.05220735471,40312.63186183496,40725.5699160429,39764.83673576621,41048.93598099598,7.882381312516677e6,40674.14385460274,41063.41680905599,37762.30614917184,41554.93095728211,41012.281590482315,2040,TEMOA,0.0,full-base-200-retire
cStart,8548995147.8,7.841111295495647e7,3.481011718884757e8,4.414433718717913e8,8.877238329410231e8,1.406435847723825e8,4.734421488009785e8,2.721133119837455e8,5.0604645874741846e8,4.225532515673308e8,1.541908345898838e8,7.369801273745988e7,5.373442656686696e7,6.451474703896851e7,9.587707255493999e7,4.2290109332387364e8,1.292247989580742e9,3.3259460364355013e7,1.55691538654515e7,5.777449468296619e6,6.137611389276907e7,6.125489833313814e8,4.264495184688305e8,8.057936863297893e8,7.488332438781856e7,7.522490936954656e8,3.3445942083963502e7,2040,TEMOA,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200-retire
cNetworkExp,10852308839.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200-retire
cUnmetPolicyPenalty,5747554848.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200-retire
cFix,217128356661.8,7.997996933199999e9,5.167076176950001e9,7.021050192469999e9,1.194317904476e10,1.122142232827e10,1.055711845379e10,4.966932184509999e9,6.51808624054e9,1.3539219339949997e10,9.81733653519e9,7.8561871336e8,4.85972456349e9,3.87925588857e9,5.02919034602e9,8.061540285320001e9,2.1988018243760006e10,7.34616375662e9,3.5814344366400003e9,3.37884073766e9,9.682516542589998e9,1.0091895472779997e10,1.138246821557e10,1.07585496728e10,7.682431755579999e9,1.6823973967039997e10,3.0473166343300004e9,2045,TEMOA,0.7,full-base-200-retire
cVar,60573978809.8,1.961324275088571e8,2.6654087960447097e9,3.375150828999791e9,6.3673093102005415e9,1.1083236033761325e9,2.998883001890525e9,1.7396851896809247e9,3.216870231470519e9,2.53233337880475e9,1.3402308470041578e9,2.164783361043634e8,1.755950670943648e8,1.0885825729513981e9,4.5754493016424614e8,1.760939134981866e9,1.3324340352732635e10,1.3949479632629517e8,4.4161652792058535e7,1.679452858966111e7,1.4701209859766057e8,4.529335780106992e9,2.6596383547063975e9,5.073631508241059e9,4.5478498510089743e8,4.88358702695269e9,6.1730069423930936e7,2045,TEMOA,0.2,full-base-200-retire
cNSE,790593453.7,6.848127039464681e7,22218.318702952256,24599.118524177222,2.2292033600760706e7,5.968932759199154e8,23477.655499535245,23555.23646044887,23924.833173924446,4.7458480328780785e7,1.7190362216015544e7,1.2803603234566555e6,1.5478176054646901e6,24217.907531337914,23166.290501710202,22944.18810861342,23342.544841714505,24322.620693260196,23434.944263888006,22808.123523444418,24147.432350549185,5.795492167214802e6,9.958392792035965e6,24045.44494380816,23361.565275074092,1.931791316560917e7,24489.00809543196,2045,TEMOA,0.0,full-base-200-retire
cStart,8997794852.1,6.225036696973711e7,4.021848751678649e8,4.9534393358233273e8,9.127093762317283e8,1.3055447948607707e8,4.821461597130415e8,2.9621977607015216e8,5.533662228744193e8,4.2373601168141454e8,1.68174607647147e8,6.1874196696221866e7,4.738775649189198e7,7.64105045832367e7,7.427289440211128e7,3.5641201764477164e8,1.3547165872482092e9,3.1439403852943648e7,1.400449527090843e7,5.60638975696825e6,5.7207164043367326e7,7.042604939170848e8,4.6993365602039385e8,9.046641240069301e8,5.735454805839751e7,8.240177402475128e8,3.1547070405432966e7,2045,TEMOA,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200-retire
cNetworkExp,12203915212.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200-retire
cUnmetPolicyPenalty,14014293694.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200-retire
cFix,234435136399.0,8.75018513094e9,5.83908159255e9,8.498553197359999e9,1.337412502657e10,1.150669087524e10,1.096337354364e10,5.183977732830001e9,7.03076513694e9,1.416579097128e10,1.120190342575e10,8.1959222514e8,5.04171877942e9,4.16341100297e9,5.88370252703e9,8.26480943423e9,2.2916415744350006e10,8.088155638630001e9,3.87036388658e9,3.6894445993100004e9,1.008221111798e10,1.091449950742e10,1.22356484812e10,1.2035736960450003e10,8.43416454803e9,1.8208309821699997e10,3.27250549148e9,2050,TEMOA,0.7,full-base-200-retire
cVar,60389799113.0,1.9595252711444956e8,2.6922646209235024e9,3.3287648040624056e9,6.402952419214461e9,1.0862632263142536e9,3.0553346013006616e9,1.7202588682339594e9,3.148992304172354e9,2.441291058949286e9,1.5027111567524712e9,2.0614260292838377e8,1.7087562795024884e8,1.0952007832445502e9,4.3535455878678286e8,1.7468338214422398e9,1.3233387670564144e10,1.4200361857091954e8,4.54626199649816e7,1.9206718739210192e7,1.5068418522611532e8,4.752625393332771e9,2.5623301672495112e9,4.919887390652171e9,4.5107666562019217e8,4.824714430815944e9,5.922727085471782e7,2050,TEMOA,0.2,full-base-200-retire
cNSE,681981255.3,6.902655699077685e7,32139.521755799156,32462.54435836514,1.3849832446309373e7,4.2685568086257184e8,3.692482022770398e6,5.565938488648199e6,32452.114879357458,1.0049725341601866e8,6.751402893955596e6,838074.4042739108,685530.6213158884,32243.56517994905,32270.858782338306,33222.50277314893,32369.341107183634,33826.795108293685,32231.93784798273,31868.381014017483,32501.899067386064,3.731127718304602e6,2.3669649253282893e7,1.3823728181079958e7,32262.60856330633,1.2572175114713648e7,31970.771311131706,2050,TEMOA,0.0,full-base-200-retire
cStart,9034507277.4,5.678278871936956e7,4.218993079402368e8,4.5121300256206614e8,9.325067010807008e8,1.365708858723735e8,4.9356894006702846e8,3.227027229745566e8,5.508916502405632e8,3.9704655091093045e8,1.6313968509686744e8,6.078716379532526e7,4.7895103529968835e7,7.33005621039944e7,6.114231353739035e7,3.4500692759802616e8,1.4316933240370352e9,2.946207221292191e7,1.3626592310503107e7,5.866423911311562e6,5.370784236955548e7,7.269438720623374e8,4.543969704147719e8,9.019667787446955e8,5.259707449995471e7,8.202951945820407e8,2.9496826238407526e7,2050,TEMOA,0.0,full-base-200-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200-retire
cNetworkExp,12758569016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200-retire
cUnmetPolicyPenalty,21961565702.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.1,full-base-200-retire
cFix,3392822285990.8,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.7,full-base-200-retire
cNSE,11195232123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-retire
cNetworkExp,179585908527.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-retire
cStart,136420961902.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-retire
